"astro-ph/0308271","Andy Shearer","A. Shearer, B. Stappers, P. O' Connor, A. Golden R. Strom, M. Redfern
  & O. Ryan","Enhanced Optical Emission During Crab Giant Radio Pulses","11 Pages","Science.301:493-495,2003","10.1126/science.1084919",,"astro-ph",,"  We detected a correlation between optical and giant radio pulse emission from
the Crab pulsar. Optical pulses coincident with the giant radio pulses were on
average 3% brighter than those coincident with normal radio pulses. Combined
with the lack of any other pulse profile changes, this result indicates that
both the giant radio pulses and the increased optical emission are linked to an
increase in the electron-positron plasma density.
","[{""version"":""v1"",""created"":""Fri, 15 Aug 2003 16:21:23 GMT""}]","2009-11-10"
"astro-ph/0308272","Eric F. Bell","Eric F. Bell, Daniel H. McIntosh, Marco Barden, Christian Wolf, John
  A. R. Caldwell, Hans-Walter Rix, Steven V. W. Beckwith, Andrea Borch, Boris
  Haeussler, Knud Jahnke, Shardha Joggee, Klaus Meisenheimer, Chien Y. Peng,
  Sebastian F. Sanchez, Rachel Somerville and Lutz Wisotzki (the GEMS
  collaboration)","GEMS Imaging of Red Sequence Galaxies at z~0.7: Dusty or Old?","ApJL, in press. For a version of this paper with a full-resolution
  figure visit http://www.mpia-hd.mpg.de/homes/bell/res.html The GEMS
  collaboration website is http://www.mpia-hd.mpg.de/GEMS/gems.htm Added
  discussion of the implications of our results for hierarchical and monolithic
  formation scenarios for early-type galaxies","Astrophys.J.600:L11-L14,2003","10.1086/381388",,"astro-ph",,"  We have used the 30'x30' Hubble Space Telescope image mosaic from the Galaxy
Evolution from Morphology and SEDs (GEMS) project in conjunction with the
COMBO-17 deep photometric redshift survey to define a sample of nearly 1500
galaxies with 0.65 < z < 0.75. With this sample, we can study the distribution
of rest-frame V-band morphologies more than 6 Gyr ago, without differential
bandpass shifting and surface brightness dimming across this narrow redshift
slice. Focusing on red-sequence galaxies at z ~ 0.7, we find that 85% of their
combined rest-frame V-band luminosity density comes from visually-classified
E/S0/Sa galaxies (at V-band magnitudes brighter than -19.5). Similar results
are obtained if automated classifiers are used. This fraction is identical to
that found at the present day, and is biased by less than 10% by large scale
structure and the morphology-density relation. Under the assumption that
peculiar and edge-on disk galaxies are red by virtue of their dust content, we
find that less than 13% of the total rest-frame V-band luminosity of the z ~
0.7 red galaxy population is from dusty galaxies.
","[{""version"":""v1"",""created"":""Fri, 15 Aug 2003 17:29:23 GMT""},{""version"":""v2"",""created"":""Fri, 7 Nov 2003 10:05:52 GMT""}]","2009-11-10"
"astro-ph/0308273","Alin Panaitescu","A. Panaitescu & P. Kumar","The Slow Decay of Some Radio Afterglows, a Puzzle for the Simplest GRB
  Fireball Model","to appear in MNRAS, 20 pages, added section on a long-lived reverse
  shock as possible explanation of the slow radio afterglows","Mon.Not.Roy.Astron.Soc.350:213,2004","10.1111/j.1365-2966.2004.07635.x",,"astro-ph",,"  Abridged:
  The decay of half of the GRB radio afterglows with long temporal monitoring
is significantly slower than at optical frequencies, contrary to what is
expected in the simplest fireball model. We investigate four ways to decouple
the radio and optical decays: an evolving index of the power-law distribution
of the shock-accelerated electrons, the presence of a spectral break between
the two domains, a structured outflow, and a long-lived reverse shock
contribution to the afterglow emission. [...]
  In the fourth scenario, it is assumed that the radio afterglow emission
arises in the reverse shock propagating in a steady stream of ejecta, which
catch up with the decelerating GRB remnant. This scenario can accommodate the
properties of the afterglows with slow radio decays and requires that the
injected energy is less than or comparable to the initial fireball energy,
while other afterglow parameters have reasonable values.
  For a jet, the transition to a semi-relativistic motion mitigates the radio
decay, however this scenario would work only when the slower radio decay is
observed well after the steeper optical fall-off. A structured outflow with a
relativistic core, yielding a fast decaying optical emission, and a
non-relativistic envelope, producing a slowly falling-off radio afterglow, is
not a viable solution, as it fails to decouple the radio and optical decays.
","[{""version"":""v1"",""created"":""Fri, 15 Aug 2003 18:20:41 GMT""},{""version"":""v2"",""created"":""Thu, 5 Feb 2004 00:10:04 GMT""}]","2016-08-30"
"astro-ph/0308274","Rajib Ganguly","Rajib Ganguly (STScI), Joseph Masiero (Penn State), Jane C. Charlton
  (Penn State), Kenneth R. Sembach (STScI)","An Intrinsic Absorption Complex Toward RXJ1230.8+0115: Geometry and
  Photoionization Conditions","16 pages using emulateapj latex document class, including 6 color
  figures, to appear in ApJ v598 n2","Astrophys.J.598:922-934,2003","10.1086/379057",,"astro-ph",,"  We present HST/STIS and FUSE spectra of the quasar RXJ1230.8+0115 (V=14.4,
z=0.117). In addition to Galactic, Virgo, and intervening absorption, this
quasar is host to a remarkable intrinsic absorption complex. Four narrow
absorption line systems, strong in CIV, NV, and OVI, lie within 5000 km/s of
the QSO redshift. Three of the systems appear to be line-locked, two in NV, and
two in OVI, with the common system residing in between the other two (in
velocity). All three systems show signs of an intrinsic origin -- smooth
wind-like profiles, high ionization, and partial coverage of the central
engine. The fourth system, which appears at the systemic redshift of the QSO,
may originate from host galaxy or intervening gas. Photoionization analyses
imply column densities in the range 19.1<log N(H)<21 and ionization parameters
in the range -1.3<log U<0.3. Revisiting the issue of line-locking, we discuss a
possible model in the context of the accretion-disk/wind scenario and point out
several issues that remain for future simulations and observations.
","[{""version"":""v1"",""created"":""Fri, 15 Aug 2003 18:17:23 GMT""}]","2009-11-10"
"astro-ph/0308275","M. S. Nanda Kumar","M. S. Nanda Kumar, D. K. Ojha and C. J. Davis","A Ring Shaped Embedded Young Stellar (Proto)Cluster","13 pages in preprint format, 3 figures, 1 table","Astrophys.J.598:1107-1111,2003","10.1086/379753",,"astro-ph",,"  We present sub-arcsec (FWHM ~ 0.5"") J, H, K and L' images of a young stellar
cluster associated with a candidate massive protostar IRAS22134+5834. The
observations reveal a centrally symmetric, flattened cluster enclosing a
central dark region. The central dark region is possibly a cavity within the
flattened cluster. It is surrounded by a ring composed of 5 bright stars and
the candidate massive protostar IRAS22134+5834. We construct JHKL' color-color
and HK color-magnitude diagrams to identify the young stellar objects and
estimate their spectral types. All the bright stars in the ring are found to
have intrinsic infrared excess emission and are likely to be early to late B
type stars. We estimate an average foreground extinction to the cluster of A_v
\~ 5mag and individual extinctions to the bright stars in the range A_v ~
20-40mag indicating possible cocoons surrounding each massive star. This ring
of bright stars is devoid of any HII region. It is surrounded by an embedded
cluster making this an example of a (proto)cluster that is in one of the
dynamically least relaxed states. These observations are consistent with the
recent non-axisymmetric calculations of Li & Nakamura, who present a star
formation scenario in which a magnetically subcritical cloud fragments into
multiple magnetically supercritical cores, leading to the formation of small
stellar groups.
","[{""version"":""v1"",""created"":""Fri, 15 Aug 2003 18:52:09 GMT""}]","2009-11-10"
"astro-ph/0308276","Terrence Girard","V. I. Korchagin, T. M. Girard, T. V. Borkova, D. I. Dinescu, W. F. van
  Altena","Local Surface Density of the Galactic Disk from a 3-D Stellar Velocity
  Sample","24 pages, 15 figures, AJ in press",,"10.1086/379138",,"astro-ph",,"  We have re-estimated the surface density of the Galactic disk in the solar
neighborhood within $\pm$ 0.4 kpc of the Sun using parallaxes and proper
motions of a kinematically and spatially unbiased sample of 1476 old bright red
giant stars from the Hipparcos catalog with measured radial velocities from
Barbier-Brossat & Figon (2000). We determine the vertical distribution of the
red giants as well as the vertical velocity dispersion of the sample, (14.4
$\pm$ 0.26 km/sec), and combine these to derive the surface density of
gravitating matter in the Galactic disk as a function of the galactic
coordinate $z$. The surface density of the disk increases from 10.5 $\pm$ 0.5
$M_{\odot}$ / pc$^2$ within $\pm$ 50 pc to 42 $\pm$ 6 $M_{\odot}$ / pc$^2$
within $\pm$ 350 pc. The estimated volume density of the galactic disk within
$\pm$ 50 pc is about 0.1 $M_{\odot}$ / pc$^3$ which is close to the volume
density estimates of the observed baryonic matter in the solar neighborhood.
","[{""version"":""v1"",""created"":""Fri, 15 Aug 2003 19:37:50 GMT""}]","2009-11-10"
"astro-ph/0308277","Geoffrey C. Bower","Geoffrey C. Bower, Richard L. Plambeck, Alberto Bolatto, Nate McCrady,
  James R. Graham, Imke de Pater, Michael C. Liu, and Frederick K. Baganoff","A Giant Outburst at Millimeter Wavelengths in the Orion Nebula","29 pages, 7 figures, accepted for publication in ApJ","Astrophys.J.598:1140-1150,2003","10.1086/379101",,"astro-ph",,"  BIMA observations of the Orion nebula discovered a giant flare from a young
star previously undetected at millimeter wavelengths. The star briefly became
the brightest compact object in the nebula at 86 GHz. Its flux density
increased by more than a factor of 5 on a timescale of hours, to a peak of 160
mJy. This is one of the most luminous stellar radio flares ever observed.
Remarkably, the Chandra X-ray observatory was in the midst of a deep
integration of the Orion nebula at the time of the BIMA discovery; the source's
X-ray flux increased by a factor of 10 approximately 2 days before the radio
detection. Follow-up radio observations with the VLA and BIMA showed that the
source decayed on a timescale of days, then flared again several times over the
next 70 days, although never as brightly as during the discovery. Circular
polarization was detected at 15, 22, and 43 GHz, indicating that the emission
mechanism was cyclotron. VLBA observations 9 days after the initial flare yield
a brightness temperature Tb > 5 x 10^7 K at 15 GHz. Infrared spectroscopy
indicates the source is a K5V star with faint Br gamma emission, suggesting
that it is a weak-line T Tauri object. Zeeman splitting measurements in the
infrared spectrum find B ~ 2.6 +/- 1.0 kG. The flare is an extreme example of
magnetic activity associated with a young stellar object. These data suggest
that short observations obtained with ALMA will uncover hundreds of flaring
young stellar objects in the Orion region.
","[{""version"":""v1"",""created"":""Fri, 15 Aug 2003 20:03:30 GMT""}]","2009-11-10"
"astro-ph/0308278","Franz Bauer","F.E. Bauer (PSU), W.N. Brandt (PSU), and B. Lehmer (PSU)","The X-ray Properties of the Nearby Star-Forming Galaxy IC 342: The
  XMM-Newton View","AJ in press (December 2003), 9 pages, 7 figures, 2 tables,
  emulateapj.cls used",,"10.1086/379139",,"astro-ph",,"  We present the X-ray properties of IC342 using XMM-Newton. Thirty-five
sources are detected coincident with the disk of IC342 (more than tripling the
number known), of which ~31 are likely to be intrinsic to IC342. This
population shows a range of spectral properties and has an X-ray luminosity
function slope and infrared luminosity comparable to that of starburst galaxies
such as M82 and the Antennae, while its relative lack of extended X-ray
emission is similar to the properties of quiescent spirals. We do detect
long-term variability between this observation and the 1991 ROSAT and 1993/2000
ASCA observations for five sources. Notably, the second most luminous source
IC342 X-2 is is found to be in its the lowest luminosity state observed for X-2
to date, although the slope of the spectrum is intermediate between the
previously observed low/hard and high/soft states. IC342 X-1, on the other
hand, is found to be in an identical state to that observed in 2000 with ASCA.
Assuming X-1 is in an anomalous very high (VH) state, then either (1) X-1 has
remained in this state between 2000 and 2002, and is therefore the longest
duration VH-state binary ever observed, or (2) it was simply caught in a VH
state by chance in both the 2000 ASCA and 2002 XMM-Newton observations. We have
also confirmed the ROSAT HRI result that the nucleus of IC342 is made up of
both point-like and extended emission. The relative fluxes of the two spectral
components suggest that the nucleus is complex, with a soft extended component
contributing approximately half of the total luminosity. (Abridged)
","[{""version"":""v1"",""created"":""Fri, 15 Aug 2003 20:19:51 GMT""}]","2009-11-10"
"astro-ph/0308279","Joshua Eisner","J. A. Eisner and John M. Carpenter","Distribution of Circumstellar Disk Masses in the Young Cluster NGC 2024","Accepted for publication in ApJ (December 1, 2003 issue)","Astrophys.J.598:1341-1349,2003","10.1086/379102",,"astro-ph",,"  We determine the distribution of circumstellar disk masses in the young (~0.3
Myr) cluster NGC 2024 by imaging a 2.5'x2.5' region in 3mm continuum emission
to an RMS noise level of ~0.75 mJy/beam with the Owens Valley Millimeter Array.
The mosaic encompasses 147 K-band sources as well as the molecular ridge seen
previously in dust continuum emission. We detect 10 point-like sources in 3mm
continuum emission above the level of 5-sigma within the unit gain region of
the mosaic. One of these sources corresponds to the near-IR source IRS 2, an
early B-type star. Two other sources are tentatively associated with low-mass
near-IR cluster members, and the remaining 7 sources have no K-band
counterparts. Assuming the millimeter continuum point sources represent
emission from circumstellar disks and/or envelopes, then ~6% of the total
population (infrared and millimeter sources) in the NGC 2024 mosaic has a
circumstellar mass in excess of ~0.06 solar masses. We obtain further
constraints on the average circumstellar disk mass by considering the mean
millimeter continuum flux observed toward a sample of 140 K-band sources that
likely have stellar masses <1-2 Msun. While none of these sources are detected
individually above the 3-sigma limit of ~0.035 Msun, the ensemble of sources
are detected in the mean at the 5-sigma level with a mean disk mass of ~0.005
Msun. Compared to the older (~2 Myr) cluster IC 348, NGC 2024 contains a higher
frequency of massive disks/envelopes and has a higher mean disk mass by a
factor of 2.5 +/- 1.3 among K-band sources, suggesting that the mean
circumstellar mass is decreasing with cluster age. We also compare the results
for the NGC 2024 and IC 348 clusters to those for the lower-density Taurus star
forming region.
","[{""version"":""v1"",""created"":""Fri, 15 Aug 2003 20:07:49 GMT""}]","2009-11-10"
"astro-ph/0308281","Dominique Naef","C. Perrier, J.P. Sivan, D. Naef, J.L. Beuzit, M. Mayor, D. Queloz, S.
  Udry","The ELODIE survey for northern extra--solar planets I. 6 new
  extra--solar planet candidates","13 pages, 10 figures, 3 tables, accepted for publication in A&A,
  appendix A will only appear in the electronic version","Astron.Astrophys.410:1039-1050,2003","10.1051/0004-6361:20031340",,"astro-ph",,"  Precise radial-velocity observations at Haute-Provence Observatory (OHP,
France) with the ELODIE echelle spectrograph have been undertaken since 1994.
In addition to several discoveries described elsewhere, including and following
that of 51 Peg b, they reveal new sub-stellar companions with essentially
moderate to long periods. We report here about such companions orbiting five
solar-type stars (HD 8574, HD 23596, HD 33636, HD 50554, HD 106252) and one
sub-giant star (HD 190228). The companion of HD 8574 has an intermediate period
of 227.55 days and a semi--major axis of 0.77 AU. All other companions have
long periods, exceeding 3 years, and consequently their semi-major axes are
around or above 2 AU. The detected companions have minimum masses m2sini
ranging from slightly more than 2 M_Jup to 10.6 M_Jup. These additional objects
reinforce the conclusion that most planetary companions have masses lower than
5 M_Jup but with a tail of the mass distribution going up above 15 M_Jup. The
orbits are all eccentric and 4 out of 6 have an eccentricity of the order of
0.5. Four stars exhibit solar metallicity, one is metal-rich and one
metal-poor. With 6 new extra-solar planet candidates discovered, increasing
their total known to-date number to 115, the ELODIE Planet Search Survey yield
is currently 18. We emphasize that 3 out of the 6 companions could in principle
be resolved by diffraction-limited imaging on 8m-class telescopes depending on
the achievable contrast, and therefore be primary targets for first attempts of
extra-solar planet direct imaging.
","[{""version"":""v1"",""created"":""Sat, 16 Aug 2003 13:34:53 GMT""}]","2009-11-10"
