"astro-ph/0308308","Donald C. Ellison","Donald C. Ellison, Anne Decourchelle and Jean Ballet","Hydrodynamic Simulation of Supernova Remnants Including Efficient
  Particle Acceleration","Accepted for publication in A & A; 14 pages including 11 figures","Astron.Astrophys.413:189-202,2004","10.1051/0004-6361:20034073",,"astro-ph",,"  A number of supernova remnants (SNRs) show nonthermal X-rays assumed to be
synchrotron emission from shock accelerated TeV electrons. The existence of
these TeV electrons strongly suggests that the shocks in SNRs are sources of
galactic cosmic rays (CRs). In addition, there is convincing evidence from
broad-band studies of individual SNRs and elsewhere that the particle
acceleration process in SNRs can be efficient and nonlinear. If SNR shocks are
efficient particle accelerators, the production of CRs impacts the thermal
properties of the shock heated, X-ray emitting gas and the SNR evolution. We
report on a technique that couples nonlinear diffusive shock acceleration,
including the backreaction of the accelerated particles on the structure of the
forward and reverse shocks, with a hydrodynamic simulation of SNR evolution.
Compared to models which ignore CRs, the most important hydrodynamical effects
of placing a significant fraction of shock energy into CRs are larger shock
compression ratios and lower temperatures in the shocked gas. We compare our
results, which use an approximate description of the acceleration process, with
a more complete model where the full CR transport equations are solved (i.e.,
Berezhko et al., 2002), and find excellent agreement for the CR spectrum summed
over the SNR lifetime and the evolving shock compression ratio. The importance
of the coupling between particle acceleration and SNR dynamics for the
interpretation of broad-band continuum and thermal X-ray observations is
discussed.
","[{""version"":""v1"",""created"":""Tue, 19 Aug 2003 16:06:42 GMT""}]","2009-11-10"
"astro-ph/0308309","Philip C. Farese","Philip C. Farese, Giorgio Dall'Oglio, Joshua O. Gundersen, Brian G.
  Keating, Slade Klawikowski, Lloyd Knox, Alan Levy, Philip M. Lubin, Chris W.
  O'Dell, Alan Peel, Lucio Piccirillo, John Ruhl, Peter T. Timbie","COMPASS: An Upper Limit on CMB Polarization at an Angular Scale of 20
  arc minutes","Submitted to ApJ 8/19/2003","Astrophys.J.610:625-634,2004","10.1086/421837",,"astro-ph",,"  COMPASS is an on-axis 2.6 meter telescope coupled to a correlation
polarimeter operating at a wavelength of 1 cm. The entire instrument was built
specifically for CMB polarization studies. We report here on observations of
February 2001 - April 2001 using this system. We set an upper limit on E-mode
polarized anisotropies of 33.5 uK (95% confidence limit) in the l-range
200-600.
","[{""version"":""v1"",""created"":""Tue, 19 Aug 2003 19:14:35 GMT""}]","2009-11-10"
"astro-ph/0308328","Lombardi Marco","Peter Schneider, Martin Kilbinger, and Marco Lombardi","The three-point correlation function of cosmic shear. II: Relation to
  the bispectrum of the projected mass density and generalized third-order
  aperture measures","18 pages, 3 figures, minor changes made, one paragraph and two
  figures added. Matches the published version","Astron.Astrophys.431:9-25,2005","10.1051/0004-6361:20034217",,"astro-ph",,"  We study the relation of the three-point cosmic shear statistics to the
third-order statistical properties of the underlying convergence, expressed in
terms of its bispectrum. Explicit relations for the natural components of the
shear three-point correlation function in terms of the bispectrum are derived.
The behavior of the correlation function under parity transformation is
obtained and found to agree with previous results. We find that in contrast to
the two-point shear correlation function, the three-point function at a given
angular scale \theta is not affected by power in the bispectrum on much larger
scales. These relations are then inverted to obtain the bispectrum in terms of
the three-point shear correlator; two different expressions, corresponding to
different natural components of the shear correlator, are obtained and can be
used to separate E and B-mode shear contributions. These relations allow us to
explicitly show that correlations containing an odd power of B-mode shear
vanish for parity-symmetric fields. Generalizing a recent result by Jarvis et
al., we derive expressions for the third-order aperture measures, employing
multiple angular scales, in terms of the (natural components of the)
three-point shear correlator and show that they contain essentially all the
information about the underlying bispectrum. We discuss the many useful
features these (generalized) aperture measures have that makes them convenient
for future analyses of the skewness of the cosmic shear field (and any other
polar field, such as the polarization of the Cosmic Microwave Background).
(Abridged)
","[{""version"":""v1"",""created"":""Tue, 19 Aug 2003 16:45:02 GMT""},{""version"":""v2"",""created"":""Mon, 25 Aug 2003 17:48:01 GMT""},{""version"":""v3"",""created"":""Tue, 1 Mar 2005 08:53:35 GMT""}]","2009-11-16"
"astro-ph/0308329","Sonja Landenberger Schuh","S. L. Schuh, G. Handler, H. Drechsel, P. H. Hauschildt, S. Dreizler,
  R. Medupe, C. Karl, R. Napiwotzki, S.-L. Kim, B.-G. Park, M. A. Wood, M.
  Paparo, B. Szeidl, G. Viraghalmy, D. Zsuffa, O. Hashimoto, K. Kinugasa, H.
  Taguchi, E. Kambe, E. Leibowitz, E. Ibbetson, Y. Lipkin, T. Nagel, E.
  Goehler, M. L. Pretorius","2MASSJ0516288+260738: Discovery of the first eclipsing late K + Brown
  dwarf system?","15 pages, 9 figures, accepted for publication in
  Astronomy&Astrophysics. Revised version: optimized formatting only, no other
  changes","Astron.Astrophys.410:649-662,2003","10.1051/0004-6361:20031241",,"astro-ph",,"  We report the discovery of a new eclipsing system less than one arcminute
south of the pulsating DB white dwarf KUV 05134+2605. The object could be
identified with the point source 2MASSJ0516288+260738 published by the Two
Micron All Sky Survey. We present and discuss the first light curves as well as
some additional colour and spectral information. The eclipse period of the
system is 1.29d, and, assuming this to be identical to the orbital period, the
best light curve solution yields a mass ratio of m2/m1=0.11, a radius ratio of
r2/r1~1 and an inclination of 74 deg. The spectral anaylsis results in a
Teff=4200K for the primary. On this basis, we suggest that the new system
probably consists of a late K + Brown dwarf (which would imply a system
considerably younger than ~0.01 Gyr to have r2/r1~1), and outline possible
future observations.
","[{""version"":""v1"",""created"":""Tue, 19 Aug 2003 18:57:03 GMT""}]","2009-11-10"
"astro-ph/0308330","Sylvain Veilleux","S. Veilleux (U. Maryland/Caltech/OCIW), P. L. Shopbell (Caltech), D.
  S. Rupke (U. Maryland), J. Bland-Hawthorn (AAO), and G. Cecil (U. North
  Carolina)","A Search for Very Extended Ionized Gas in Nearby Starburst and Active
  Galaxies","17 pages + 20 gif figures (high-resolution color version of these gif
  figures will be available with the electronic version of the published
  paper). Accepted for publication in the Astronomical Journal, November 2003
  issue","Astron.J.126:2185,2003","10.1086/379000",,"astro-ph",,"  We report the results from a pilot study of 10 nearby starburst and active
galaxies conducted with the Taurus Tunable Filter (TTF) on the Anglo-Australian
and William Herschel Telescopes. The main purpose of this imaging survey is to
search for warm emission-line gas on the outskirts (galactocentric distances R
> 10 kpc) of galaxies to provide direct constraints on the size and geometry of
the ``zone of influence'' of these galaxies on their environment. Gaseous
complexes or filaments larger than ~ 20 kpc are discovered or confirmed in six
of the galaxies in the sample (NGC 1068, NGC 1482, NGC 4388, NGC 6240, NGC
7213, and MR 2251-178). Slightly smaller structures are seen for the first time
in the ionization cones and galactic winds of NGC 1365, NGC 1705, Circinus
galaxy, and ESO484-G036. The TTF data are combined with new optical long-slit
spectra as well as published and archived radio and X-ray maps to constrain the
origin and source of ionization of these filaments. A broad range of phenomena
is observed, including large-scale ionization cones and galactic winds, tidal
interaction, and ram-pressure stripping by an intracluster medium. The source
of ionization in this gas ranges from shock ionization to photoionization by
the central AGN or in-situ hot young stars. The sample is too small to draw
statistically meaningful conclusions about the extent and properties of the
warm ionized medium on large scale and its relevance to galaxy formation and
evolution. The next generation of tunable filters on large telescopes promises
to improve the sensitivity to faint emission-line fluxes at least tenfold and
allow systematic surveys of a large sample of emission-line galaxies.
","[{""version"":""v1"",""created"":""Tue, 19 Aug 2003 19:16:50 GMT""}]","2009-11-10"
"astro-ph/0308331","Peter F. Bloser","P. F. Bloser, S. D. Hunter (NASA/GSFC), G. O. Depaola (National
  University of Cordoba, Argentina), F. Longo (INFN, Italy)","A Concept for a High-Energy Gamma-ray Polarimeter","12 pages, 10 figures, to appear in Proc. SPIE 5165, ""X-Ray and
  Gamma-Ray Instrumentation for Astronomy XIII""",,"10.1117/12.505838",,"astro-ph",,"  We present a concept for an imaging gamma-ray polarimeter operating from ~50
MeV to ~1 GeV. Such an instrument would be valuable for the study of
high-energy pulsars, active galactic nuclei, supernova remnants, and gamma-ray
bursts. The concept makes use of pixelized gas micro-well detectors, under
development at Goddard Space Flight Center, to record the electron-positron
tracks from pair-production events in a large gas volume. Pixelized micro-well
detectors have the potential to form large-volume 3-D track imagers with ~100
micron (rms) position resolution at moderate cost. The combination of high
spatial resolution and a continuous low-density gas medium permits many
thousands of measurements per radiation length, allowing the particle tracks to
be imaged accurately before multiple scattering masks their original
directions. The polarization of the incoming radiation may then be determined
from the azimuthal distribution of the electron-positron pairs. We have
performed Geant4 simulations of these processes to estimate the polarization
sensitivity of a simple telescope geometry at 100 MeV.
","[{""version"":""v1"",""created"":""Tue, 19 Aug 2003 19:35:13 GMT""}]","2009-11-10"
"astro-ph/0308332","Herman L. Marshall","Herman L. Marshall (1), Allyn Tennant (2), Catherine E. Grant (1),
  Adam P. Hitchcock (3), Steve O'Dell (2), and Paul P. Plucinsky (4) ((1)
  Center for Space Research, Massachusetts Institute of Technology, (2) NASA
  Marshall Space Flight Center, (3) Chemistry, McMaster University, Hamilton,
  Canada, (4) Harvard-Smithsonian Center for Astrophysics)","Composition of the Chandra ACIS contaminant","To appear in Proceedings SPIE volume 5165; paper is 12 pages long
  with 13 figures",,"10.1117/12.508310",,"astro-ph",,"  The Advanced CCD Imaging Spectrometer (ACIS) on the Chandra X-ray Observatory
is suffering a gradual loss of low energy sensitivity due to a buildup of a
contaminant. High resolution spectra of bright astrophysical sources using the
Chandra Low Energy Transmission Grating Spectrometer (LETGS) have been analyzed
in order to determine the nature of the contaminant by measuring the absorption
edges. The dominant element in the contaminant is carbon. Edges due to oxygen
and fluorine are also detectable. Excluding H, we find that C, O, and F
comprise >80%, 7%, and 7% of the contaminant by number, respectively. Nitrogen
is less than 3% of the contaminant. We will assess various candidates for the
contaminating material and investigate the growth of the layer with time. For
example, the detailed structure of the C-K absorption edge provides information
about the bonding structure of the compound, eliminating aromatic hydrocarbons
as the contaminating material.
","[{""version"":""v1"",""created"":""Tue, 19 Aug 2003 19:52:53 GMT""}]","2009-11-10"
"astro-ph/0308333","I. Neill Reid","I. Neill Reid","Meeting the Cool Neighbours, VI: A search for nearby ultracool dwarfs in
  the Galactic Plane","accepted by Astr. J., 36 pages, 9 figures","Astron.J.126:2449,2003","10.1086/378907",,"astro-ph",,"  Surveys for nearby low-luminosity dwarfs tend to avoid the crowded regions of
the Galactic Plane. We have devised near-infrared colour-magnitude and
colour-colour selection criteria designed to identify late-type M and
early-type L dwarfs within 12 parsecs of the Sun. We use those criteria to
search for candidates within the regions of the Galactic Plane (|b| < 10^o)
covered by the Second Incremental Release of data from the Two-Micron All Sky
Survey. Detailed inspection of the available photographic images of the
resulting 1299 candidates confirms only two as ultracool dwarfs. Both are known
proper motion stars, identified in the recent survey by Lepine et al (2002).
Despite the low numbers, the inferred surface density is consistent with
comparable surveys at higher latitudes. We discuss the implications for the
luminosity function, and consider means of improving the efficiency and scope
of photometric surveys in the Plane.
","[{""version"":""v1"",""created"":""Tue, 19 Aug 2003 20:26:17 GMT""}]","2009-11-10"
"astro-ph/0308334","Liz Humphreys Dr","E.M.L. Humphreys, A.L. Argon, L.J. Greenhill, J.M. Moran, M.J. Reid","Recent Progress on a New Geometric Distance to NGC 4258","5 pages, 4 figures, to appear in PASP as part of the VLBA 10th
  Anniversary Meeting proceedings",,,,"astro-ph",,"  We report on our ongoing, high-resolution study of H2O masers in the
innermost parsec of NGC 4258. Over thirty epochs of VLBA and VLA data, taken
over six years, are being used to monitor the velocities, accelerations,
positions and proper motions of water masers rotating in a warped, Keplerian
disk about a supermassive central object. Our extensive monitoring results in
an improved accuracy in the distance determination to this galaxy (i) via a
reduction in experimental random errors due to a longer time-baseline than in
previous work; and (ii) via a better modeling of sources of systematic error,
such as disk eccentricity. These data can therefore yield an extremely accurate
geometric distance to NGC 4258.
","[{""version"":""v1"",""created"":""Wed, 20 Aug 2003 15:28:49 GMT""}]","2007-05-23"
"astro-ph/0308335","Michael P. Muno","M. P. Muno (1), F. K. Baganoff (1), M. W. Bautz (1) W. N. Brandt (2),
  G. P. Garmire (2), and G. R. Ricker (1); ((1) MIT, (2) PSU)","X-ray Sources with Periodic Variability in a Deep Chandra Image of the
  Galactic Center","11 pages including 6 figures. Submitted to ApJ","Astrophys.J.599:465-474,2003; Erratum-ibid.621:1117,2005","10.1086/379244",,"astro-ph",,"  We report the discovery of eight X-ray sources with periodic variability in
487 ks of observations of the Galactic center with Chandra. The sources are
identified from a sample of 285 objects detected with 100-4200 net counts.
Their periods range from 300 s to 4.5 h with amplitudes between 40% and 70%
rms. They have luminosities of (1 - 5) \times 10^{32} erg/sec (2--8 keV at 8
kpc). The spectra of seven of the eight sources are consistent with Gamma = 0
power laws absorbed by gas and dust with a column density equal to or higher
than that toward the Galactic Center (6 times 10^{22} cm^{-2}). Four of these
sources also exhibit emission lines near 6.7 keV from He-like Fe, with
equivalent widths of 600-1000 eV. These properties are consistent with both
magnetically accreting cataclysmic variables and wind-accreting neutron stars
in high-mass X-ray binaries. The eighth source has an absorbing column of 5
\times 10^{21} cm^{-2} that places it in the foreground. Its spectrum is
consistent with either a Gamma = 1.4 power law or kT = 25 keV bremsstrahlung
emission. Its period-folded flux profile clearly identifies it as an eclipsing
polar. We place an approximate upper limit of i^\prime > 23 magnitude on the
optical counterpart to this source using a 5 min exposure obtained with the
MagIC camera on the Clay telescope (Magellan II) at Las Campanas.
","[{""version"":""v1"",""created"":""Tue, 19 Aug 2003 23:17:43 GMT""}]","2009-11-10"
"astro-ph/0308336","Alex Schekochihin","A.A.Schekochihin (1,2), S.C.Cowley (1,3), J.L.Maron (4,5),
  J.C.McWilliams (3)((1) Imperial College London, (2) Cambridge, (3) UCLA, (4)
  U. of Rochester, (5) U. of Iowa)","Critical Magnetic Prandtl Number for Small-Scale Dynamo","revtex, 4 pages, 5 figures; minor changes to match published version","Phys.Rev.Lett.92:054502,2004","10.1103/PhysRevLett.92.054502",,"astro-ph nlin.CD physics.flu-dyn physics.geo-ph",,"  We report a series of numerical simulations showing that the critical
magnetic Reynolds number Rm_c for the nonhelical small-scale dynamo depends on
the Reynolds number Re. Namely, the dynamo is shut down if the magnetic Prandtl
number Pr=Rm/Re is less than some critical value Pr_c<1 even for Rm for which
dynamo exists at Pr>=1. We argue that, in the limit of Re->infinity, a finite
Pr_c may exist. The second possibility is that Pr_c->0 as Re->infinity, while
Rm_c tends to a very large constant value inaccessible at current resolutions.
If there is a finite Pr_c, the dynamo is sustainable only if magnetic fields
can exist at scales smaller than the flow scale, i.e., it is always effectively
a large-Pr dynamo. If there is a finite Rm_c, our results provide a lower
bound: Rm_c<220 for Pr<=1/8. This is larger than Rm in many planets and in all
liquid-metal experiments.
","[{""version"":""v1"",""created"":""Wed, 20 Aug 2003 00:18:13 GMT""},{""version"":""v2"",""created"":""Tue, 25 Nov 2003 18:51:25 GMT""},{""version"":""v3"",""created"":""Thu, 27 Nov 2003 00:21:16 GMT""},{""version"":""v4"",""created"":""Fri, 28 Nov 2003 14:31:17 GMT""},{""version"":""v5"",""created"":""Thu, 5 Feb 2004 00:41:39 GMT""}]","2009-11-16"
