"astro-ph/0312647","Alice C. Quillen","Alice C. Quillen, Peggy Varniere, Ivan Minchev, Adam Frank (Rochester)","Driving spiral arms in the circumstellar disks of HD 100546 and HD
  141569A","accepted to AJ",,,,"astro-ph",,"  With 2D hydrodynamical simulations of disks perturbed externally by stars,
brown dwarfs or planets we investigate possible scenarios that can account for
the spiral structure in circumstellar disks. We consider two scenarios, spiral
structure driven by an external bound planet or low mass star and that excited
by a previous stellar close encounter or flyby. We find that both scenarios
produce morphology similar to that observed in the outer disks of HD 141569A
and HD 100546; moderately open 2-armed outer spiral structure. The outer
two-armed spiral structure observed in the disk of HD 141569A is qualitatively
reproduced with tidal perturbations from its companion binary HD 141569B,C on a
prograde orbit near periapse. Our simulation accounts for the outer spiral
arms, but is less successful than the secular model of Augereau and Papaloizou
at matching the lopsidedness or asymmetry of the disk edge at 300AU. The disk
has been previously truncated by the tidal force from the binary. A bound
object (stellar or planetary) is unlikely to explain the spiral structure in HD
100546. A co-eval planet or brown dwarf in the disk of sufficient mass to
account for the amplitude of the spiral structure would be detectable in NICMOS
and STIS images, however existing images reveal no such object. A previous
encounter could explain the observed structure, provided that the encounter
occurred less than a few thousand year ago. The object responsible for causing
the spiral structure must then be within a few arcminutes of the star. However,
the USNO-B proper motion survey reveals no candidate object. Moreover, the
probability that a field star encountered HD 100546 in the past few thousand
years is very low.
","[{""version"":""v1"",""created"":""Tue, 30 Dec 2003 16:31:23 GMT""},{""version"":""v2"",""created"":""Wed, 15 Dec 2004 15:36:56 GMT""},{""version"":""v3"",""created"":""Wed, 27 Jul 2005 19:33:55 GMT""}]","2009-09-29"
"astro-ph/0312648","Nikolaos Stergioulas","Nikolaos Stergioulas (U. of Thessaloniki), Theocharis A. Apostolatos
  (U. of Athens), Jose A. Font (U. of Valencia)","Nonlinear Pulsations in Differentially Rotating Neutron Stars:
  Mass-Shedding-Induced Damping and Splitting of the Fundamental Mode","15 pages, 13 figures, accepted for publication in MNRAS, a version
  with high-resolution figures can be downloaded at
  http://www.astro.auth.gr/~niksterg/projects/TonikDiff","Mon.Not.Roy.Astron.Soc. 352 (2004) 1089","10.1111/j.1365-2966.2004.07973.x",,"astro-ph gr-qc",,"  We study small-amplitude, nonlinear pulsations of uniformly and
differentially rotating neutron stars employing a two-dimensional evolution
code for general-relativistic hydrodynamics. Using Fourier transforms at
several points inside the star, both the eigenfrequencies and two-dimensional
eigenfunctions of pulsations are extracted. The centrifugal forces and the
degree of differential rotation have significant effects on the
mode-eigenfunction. We find that near the mass-shedding limit, the pulsations
are damped due to shocks forming at the surface of the star. This new damping
mechanism may set a small saturation amplitude for modes that are unstable to
the emission of gravitational waves. After correcting for the assumption of the
Cowling approximation (used in our numerical code), we construct empirical
relations that predict the range of gravitational-wave frequencies from
quasi-periodic post-bounce oscillations in the core collapse of massive stars.
We also find that the fundamental quasi-radial mode is split, at least in the
Cowling approximation and mainly in differentially rotating stars, into two
different sequences.
","[{""version"":""v1"",""created"":""Tue, 30 Dec 2003 19:14:32 GMT""},{""version"":""v2"",""created"":""Tue, 4 May 2004 11:49:43 GMT""}]","2009-11-10"
"astro-ph/0312649","Reba M. Bandyopadhyay","R. M. Bandyopadhyay, K. M. Blundell, Ph. Podsiadlowski, J. C. A.
  Miller-Jones (Oxford), Q. D. Wang (U. Massachusetts), W. N. Brandt (Penn
  State), S. Rappaport (MIT), & E. Pfahl (CfA)","Exploring the Nature of Weak Chandra Sources near the Galactic Centre","To appear in RevMexAA(SC) Conference Series, Proc. of IAU Colloquium
  194, Compact Binaries in the Galaxy and Beyond, La Paz, Mexico, 17-21 Nov.,
  2003",,,,"astro-ph",,"  We present early results from the first IR imaging of the weak X-ray sources
discovered in a recent Chandra survey towards the Galactic Centre. From our VLT
observations we will identify likely counterparts to a sample of the hardest
sources in order to place constraints on the nature of this previously unknown
population.
","[{""version"":""v1"",""created"":""Tue, 30 Dec 2003 16:55:19 GMT""}]","2007-05-23"
"astro-ph/0312650","Steven Federman","T. Crenny (U. Toledo, Wheeling Jesuit U.), S.R. Federman (U. Toledo)","Reanalysis of Copernicus Measurements on Interstellar Carbon Monoxide","19 pages, 6 figures. Accepted for publication in ApJ","Astrophys.J.605:278-284,2004","10.1086/382231",,"astro-ph",,"  We used archival data acquired with the Copernicus satellite to reexamine CO
column densities because self-consistent oscillator strengths are now
available. Our focus is on lines of sight containing modest amounts of
molecular species. Our resulting column densities are small enough that
self-shielding from photodissociation is not occurring in the clouds probed by
the observations. While our sample shows that the column densities of CO and H2
are related, no correspondence with the CH column density is evident. The case
for the CH+ column density is less clear. Recent chemical models for these
sight lines suggest that CH is mainly a by-product of CH+ synthesis in low
density gas. The models are most successful in reproducing the amounts of CO in
the densest sight lines. Thus, much of the CO absorption must arise from denser
clumps along the line of sight to account for the trend with H2.
","[{""version"":""v1"",""created"":""Tue, 30 Dec 2003 19:18:06 GMT""}]","2014-10-13"
"astro-ph/0312651","Brian O'Shea","Brian W. O'Shea, Kentaro Nagamine, Volker Springel, Lars Hernquist and
  Michael L. Norman","Comparing AMR and SPH Cosmological Simulations: I. Dark Matter &
  Adiabatic Simulations","45 pages, 17 figures. ApJ, in press. This paper has been
  significantly revised after referee comments and several sections have been
  added",,"10.1086/432645","LA-UR-05-3171","astro-ph",,"  We compare two cosmological hydrodynamic simulation codes in the context of
hierarchical galaxy formation: The SPH code GADGET, and the Eulerian AMR code
ENZO. Both codes represent dark matter with the N-body method, but use
different gravity solvers and fundamentally different approaches to
hydrodynamics. We compare the GADGET `entropy conserving' SPH formulation with
two ENZO methods: The piecewise parabolic method (PPM), and the artificial
viscosity-based scheme used in the ZEUS code. In this paper we focus on a
comparison of cosmological simulations that follow either only dark matter, or
also adiabatic baryonic gas. The dark matter-only runs agree generally quite
well, provided ENZO is run with a comparatively fine root grid and a low
overdensity threshold for mesh refinement, otherwise the abundance of low-mass
halos is suppressed. This is due to the hierarchical particle-mesh method used
to compute gravitational forces in ENZO, which tends to deliver lower force
resolution than the tree algorithm of GADGET. At comparable force resolution,
we find that the latter offers substantially better performance and lower
memory consumption than the present gravity solver in ENZO. In simulations that
include adiabatic gas dynamics, we find general agreement in the distribution
functions of temperature, entropy, and density for gas of moderate to high
overdensity, as found inside dark matter halos. However, there are some
significant differences at lower overdensities. We argue that these
discrepancies are presumably owing to differences in the shock-capturing
abilities of the different methods. In particular, ZEUS hydro leads to some
unphysical heating at early times in preshock regions. Overall, the GADGET
hydro results are bracketed by those for ENZO/ZEUS and ENZO/PPM. (abridged)
","[{""version"":""v1"",""created"":""Tue, 30 Dec 2003 22:35:13 GMT""},{""version"":""v2"",""created"":""Mon, 9 May 2005 18:13:38 GMT""}]","2009-11-10"
"astro-ph/0312652","Daisaku Nogami","D. Nogami, M. Uemura, R. Ishioka, T. Kato, J. Pietz","Photometric Observations of an SU UMa-type Dwarf Nova VW Coronae
  Borealis during Outbursts","7 pages, 8 figures, to appear in PASJ",,"10.1093/pasj/56.sp1.S155",,"astro-ph",,"  We report the photometric observations of an SU UMa-type dwarf nova VW CrB
during two superoutbursts in 2001 and 2003 and a normal outburst in 2003.
Superhumps with a period of 0.07287(1) d were observed during the 2003
superoutburst. The change rate of the superhump period was positive. During the
normal outburst, there are some hint of modulation up to a 0.2-mag amplitude.
However, any periodicity was not found. The recurrence cycles of the normal
outburst and the superoutburst, and the distance were estimated to be > ~50 d,
270-500 d, and 690(+230, -170) pc, respectively. These recurrence cycles are
usual values for an SU UMa-type dwarf nova having this superhump period. The
superhump period of VW CrB was the longest among those of the SU UMa stars with
positive derivatives of the superhump period. The coverage of our observations
was, however, not enough, and the variation of the Psh change rate of VW CrB is
still unknown. A superhump regrowth and a brightening were seen near the end of
the plateau phase. Measuring the deviation of the start timings of the
brightening and the superhump regrowth (>2 days in VW CrB) will be a key to
reveal the mechanism of these phenomena.
","[{""version"":""v1"",""created"":""Wed, 31 Dec 2003 04:36:00 GMT""}]","2015-06-24"
"astro-ph/0312653","Long-Long Feng","Ji-Ren Liu (1), Li-Zhi Fang (2), Long-Long Feng (1), Hong-Guang Bi (2)
  ((1) Univ. of Science and Technology of China;(2) Univ. of Arizona)","The Reionization History in the Lognormal Model","AAS Latex file, 29 pages, 6 figures included, accepted for
  publication in ApJ","Astrophys.J. 605 (2004) 591-598","10.1086/382525",,"astro-ph",,"  We study the evolution of baryonic gas before the reionization in the
lognormal (LN) model of cosmic clustering. We show that the thermal history of
the universe around the reionization can roughly be divided into three epochs:
1) cold dark age $z>z_r$, in which baryon gas is neutral, and opaque to
Ly$\alpha$ photons; 2) hot dark age $z_r > z> z_{gp}$, in which a predominant
part of baryon gas is ionized and hot, but it is still opaque to Ly$\alpha$
photons; 3) bright age $z<z_{gp}$, in which the universe is ionized highly
enough to be transparent to Ly$\alpha$ photons. In the flat cold dark matter
cosmological models given by WMAP and COBE, the difference of the two redshifts
$z_r - z_{gp}$ is found to be as large as $\sim 10$ with $z_r\sim 17$ and
$z_{gp}\sim 7$. This reionization history naturally yields a high optical depth
to the CMB $\tau_e \simeq 0.12 - 0.19$ observed by the TE polarization of the
WMAP, and a low redshift $z_{gp}$ of the appearance of the Ly$\alpha$
Gunn-Peterson trough $z_{gp} \simeq 6 - 8$ in QSO's absorption spectra. The
reason why the universe stays long in an ionized, yet Ly$\alpha$ opaque, stage
is because the first photo-ionization heats the intergalactic gas effectively
and has balanced the gravitational clustering a long period of time. Therefore,
the result of a high $\tau_e$ and low $z_{gp}$ is a common feature of all the
models considered. Besides the cosmological parameters, the only free parameter
we used in the calculation is $N_{ion}$, the mean ionization photons produced
by each baryon in collapsed objects. We take it to be 40 - 80 in the
calculation.
","[{""version"":""v1"",""created"":""Wed, 31 Dec 2003 08:39:58 GMT""}]","2009-11-10"
"astro-ph/0312654","Monique Joly","M.-P. Veron-Cetty, M. Joly, P. Veron","The unusual emission line spectrum of IZw1","16 pages, 7 figures, 10 tables, 1 ascii file, accepted in A&A","Astron.Astrophys.417:515-525,2004","10.1051/0004-6361:20035714",,"astro-ph",,"  Most Seyfert 1s show strong Fe II lines in their spectrum having the velocity
and width of the broad emission lines. To remove the Fe II contribution in
these objects, an accurate template is necessary. We used very high
signal-to-noise, medium resolution archive optical spectra of I Zw 1 to build
such a template.
  I Zw 1 is a bright narrow-line Seyfert 1 galaxy. As such it is well suited
for a detailed analysis of its emission line spectrum. Furthermore it is known
to have a very peculiar spectrum with, in addition to the usual broad and
narrow line regions, two emission regions emitting broad and blue shifted [O
III] lines making it a peculiarly interesting object. While analysing the
spectra, we found that the narrow-line region is, unlike the NLR of most
Seyfert 1 galaxies, a very low excitation region dominated by both permitted
and forbidden Fe II lines. It is very similar to the emission spectrum of a
blob in $\eta$ Carinae which is a low temperature (T$_{\rm e}\sim$6 500 K),
relatively high density (N$_{\it e}$=10$^{6}$ cm$^{-3}$) cloud. The Fe II lines
in this cloud are mainly due to pumping via the stellar continuum radiation
field (Verner et al. \cite{verner02}). We did not succeed in modelling the
spectrum of the broad-line region, and we suggest that a non radiative heating
mechanism increases the temperature in the excited H I region, thus providing
the necessary additional excitation of the Fe II lines. For the low-excitation
narrow-line region, we are able to settle boundaries to the physical conditions
accounting for the forbidden and permitted Fe II lines (10$^{6}$$<$N$_{\rm
e}$$<10^{7}$ cm$^{-3}$; 10$^{-6}$$<$U$<10^{-5}$).
","[{""version"":""v1"",""created"":""Wed, 31 Dec 2003 10:32:44 GMT""}]","2011-07-18"
"astro-ph/0312655","Peter Ostermann","Peter Ostermann","The Concordance Model - a Heuristic Approach from a Stationary Universe","47 pages, 10 figures; 1 table (after substantially extended v5, now
  abstract due to feedback completed, final clarifications in text, 1 reference
  added)",,,,"astro-ph gr-qc","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Given there has been something where a big-bang origin of our evolutionary
cosmos took place: What is the relativistic line element describing the energy
density and pressure of such a pre-existing universal background? The simplest
conceivable ansatz leads to a Stationary-Universe Model (SUM), which instead of
the 'Steady-state Theory' is shown to be an arguable alternative to the
Cosmological Concordance Model (CCM) commonly accepted today. The SUM stands
out with redshift values statistically independent of time; a significant
Hubble parameter is proved in contrast to the conventional one. It requires a
negative gravitational 'dark' pressure of -1/3 the critical density. Intrinsic
limitations of proper length and time are derived, which cause a struggle of
local SRT (quantum mechanics) and universal GRT (gravitation). Using one
macroscopic constant H in addition to c and G only, the model describes a
background free of coincidences or horizon problems. While the CCM's key
parameter Omega_Lambda seems determined by SUM 'boundary' conditions, there is
a chance of having already observed parts of a stationary universe: With no
need for 'dark energy', this alternative explains straightforwardly the SNe-Ia
data on universal scales. In addition to its currently assumed parts, a
non-lensing homogeneous background of matter might fill the gap to critical
density. A mathematical solution for a perfect black-body spectrum composed of
redshifted microwave radiation emitted from 'dark' sources within the universe
is derived; thus the CMB might exist as a special part of the extragalactic
background light. Given the law of entropy restricted to evolutionary
processes, an open concept is revealed to imply a 'chaotic' quasi-inflation
background, embedding 'local-bang' cosmoses therein. - The SUM is shown to be
the only arguable solution of Einstein's original equations without
cosmological constant.
","[{""version"":""v1"",""created"":""Wed, 31 Dec 2003 15:27:54 GMT""},{""version"":""v2"",""created"":""Sun, 25 Jan 2004 14:24:43 GMT""},{""version"":""v3"",""created"":""Sun, 28 Mar 2004 12:18:03 GMT""},{""version"":""v4"",""created"":""Sat, 30 Oct 2004 12:06:56 GMT""},{""version"":""v5"",""created"":""Mon, 22 Apr 2013 18:50:38 GMT""},{""version"":""v6"",""created"":""Sun, 12 May 2013 16:50:45 GMT""}]","2013-05-14"
"cond-mat/0312688","Ryoichi Kawai","R. Kawai, X. Sailer, L. Schimansky-Geier, C. Van den Broeck","Macroscopic limit cycle via pure noise-induced phase transition","8 pages, 8 figures","Phys. Rev. E 69, 051104 (2004)","10.1103/PhysRevE.69.051104",,"cond-mat.stat-mech",,"  Bistability generated via a pure noise-induced phase transition is reexamined
from the view of bifurcations in macroscopic cumulant dynamics. It allows an
analytical study of the phase diagram in more general cases than previous
methods. In addition using this approach we investigate patially-extended
systems with two degrees of freedom per site. For this system, the analytic
solution of the stationary Fokker-Planck equation is not available and a
standard mean field approach cannot be used to find noise induced phase
transitions. A new approach based on cumulant dynamics predicts a noise-induced
phase transition through a Hopf bifurcation leading to a macroscopic limit
cycle motion, which is confirmed by numerical simulation.
","[{""version"":""v1"",""created"":""Tue, 30 Dec 2003 19:30:33 GMT""}]","2007-05-23"
