"astro-ph/0311431","Diego S\'aez","P. Cerd\'a-Dur\'an, V. Quilis, and D. S\'aez","Non-Gaussian Signatures in the Lens Deformations of the CMB Sky. A New
  Ray-Tracing Procedure","16 pages, 7 figures, to appear in Phys. rev. D","Phys.Rev. D69 (2004) 043002","10.1103/PhysRevD.69.043002",,"astro-ph",,"  We work in the framework of an inflationary cold dark matter universe with
cosmological constant, in which the cosmological inhomogeneities are considered
as gravitational lenses for the CMB photons. This lensing deforms the angular
distribution of the CMB maps in such a way that the induced deformations are
not Gaussian. Our main goal is the estimation of the deviations with respect to
Gaussianity appeared in the distribution of deformations. In the new approach
used in this paper, matter is evolved with a particle-mesh N-body code and,
then, an useful ray-tracing technique designed to calculate the correlations of
the lens deformations induced by nonlinear structures is applied. Our approach
is described in detail and tested. Various correlations are estimated at an
appropriate angular scale. The resulting values point out both deviations with
respect to Gaussian statistics and a low level of correlation in the lens
deformations.
","[{""version"":""v1"",""created"":""Tue, 18 Nov 2003 18:22:57 GMT""}]","2009-11-10"
"astro-ph/0311436","Martin Elvis","Martin Elvis","Quasar Atmospheres: Toward a ""Low"" Theory for Quasars","To be published in the Proceedings of ""AGN Physics with the SDSS"". 12
  pages, 2 figures",,,,"astro-ph",,"  After 40 years we have no ""low"" theory of quasars to predict the atomic
absorption and emission features so abundant in quasar spectra. Here I take the
first step, using results selected for their diagnostic power to build an
""observational paradigm"" unifying all the atomic features in quasars. This
paradigm bears a remarkable resemblance to the one I proposed in Elvis (2000,
astro-ph/0008064)! Yet all the results used here were not used in that earlier
study, with one exception. The Elvis (2000) model has been tested by the new
data and has survived, and so has been strengthened. The structure is readily
tested, is physically suggestive, and opens up many areas for detailed
modelling. From this I believe a truly predictive ""low"" theory of quasars will
emerge.
","[{""version"":""v1"",""created"":""Tue, 18 Nov 2003 16:28:48 GMT""}]","2007-05-23"
"astro-ph/0311437","Roberto Gamen","E. Fernandez Lajus, R. Gamen, M. Schwartz, N. Salerno, C. Llinares, C.
  Farina, R. Amorin, V. Niemela","Optical CCD Observations of Eta Carinae at La Plata Observatory","4 pages, 3 figures, accepted by IBVS",,,,"astro-ph",,"  In 2003.5 Eta Carinae was expected to undergo an X-ray eclipse (Damineli et
al., 2000). In the framework of an international campaign to obtain
multi-wavelength observations of this event, we have obtained optical CCD
images of Eta Carinae. Here, we present the B, V, R, I, data of Eta Car
obtained before and during the X-ray eclipse.
","[{""version"":""v1"",""created"":""Tue, 18 Nov 2003 17:01:58 GMT""}]","2007-05-23"
"astro-ph/0311438","David Eichler","David Eichler","Photon Pickup by Intense Poynting Flows","7 pages",,,,"astro-ph",,"  It is suggested that a Poynting flux-dominated outflow with a sufficiently
strong magnetic field can pick up hard X-ray photons when the magnetic field is
of sufficient strength. The zeroth generation X-rays pair produce, and the
pairs radiate extremely energetic first generation photons that could be
detected by extensive air shower arrays and/or MILAGRO if they escape the
production site intact. Giant flares from magnetars may thus yield bursts of
UHE photons. GRB-associated Poynting flows may be unstable to pair production
near their source, and their energy rapidly converted to pairs.
","[{""version"":""v1"",""created"":""Tue, 18 Nov 2003 21:21:50 GMT""}]","2007-05-23"
"astro-ph/0311439","Kevin Krisciunas","Kevin Krisciunas, Mark M. Phillips, Nicholas B. Suntzeff, S. E.
  Persson, Mario Hamuy, Roberto Antezana, Pablo Candia, Alejandro Clocchiatti,
  Darren L. DePoy, Lisa M. Germany, Luis Gonzalez, Sergio Gonzalez, Wojtek
  Krzeminski, Jose Maza, Peter E. Nugent, Yulei Qiu, Armin Rest, Miguel Roth,
  Maximilian Stritzinger, L.-G. Strolger, Ian Thompson, T. B. Williams, and
  Marina Wischnjewsky","Optical and Infrared Photometry of the Nearby Type Ia Supernovae 1999ee,
  2000bh, 2000ca, and 2001ba","53 pages, 14 figures, to be published in the March 2004 issue of the
  Astronomical Journal",,"10.1086/381911",,"astro-ph",,"  We present near infrared photometry of the Type Ia supernova 1999ee; also,
optical and infrared photometry of the Type Ia SNe 2000bh, 2000ca, and 2001ba.
For SNe 1999ee and 2000bh we present the first-ever SN photometry at 1.035
microns (the Y-band). We present K-corrections which transform the infrared
photometry in the observer's frame to the supernova rest frame. Using our
infrared K-corrections and stretch factors derived from optical photometry, we
construct JHK templates which can be used to determine the apparent magnitudes
at maximum if one has some data in the window -12 to +10 d with respect to
T(B_max). Following up previous work on the uniformity of V minus IR loci of
Type Ia supernovae of mid-range decline rates, we present unreddened loci for
slow decliners. We also discuss evidence for a continuous change of color at a
given epoch as a function of decline rate.
","[{""version"":""v1"",""created"":""Tue, 18 Nov 2003 21:22:12 GMT""}]","2015-06-24"
"astro-ph/0311441","Simon Johnston","Simon Johnston","Single pulses from PSR B1641-45","8 pages, 10 figures, accepted by MNRAS","Mon.Not.Roy.Astron.Soc. 348 (2004) 1229","10.1111/j.1365-2966.2004.07428.x",,"astro-ph",,"  The integrated profile of PSR B1641-45 can be decomposed into four Gaussian
components. The sum of these Gaussian components can be made to replicate the
total intensity, linear and circular polarization of the integrated profile,
and the discontinuity in the swing of the position angle. Surprisingly, the
single pulses from PSR B1641-45 can also be decomposed into these same Gaussian
components with only the amplitude of the components as a free parameter. The
distributions of the fitted amplitudes are log-normal. Under the assumption
that emission consists of 100% polarized orthogonal modes which are emitted
simultaneously, I show that the polarization properties of the single pulses
can also be replicated in a simple way. This lends support to models involving
the superposition of orthogonal modes rather than disjoint emission of the
modes.
","[{""version"":""v1"",""created"":""Wed, 19 Nov 2003 03:23:48 GMT""}]","2009-11-10"
"astro-ph/0311443","Alok Gupta","Alok C. Gupta (Harish-Chandra Research Institute, Allahabad, India)","CCD Photometric Observations of the Galactic Globular Clusters NGC 1904
  and NGC 6341","29 pages, 9 figures, submitted to MNRAS",,,,"astro-ph",,"  We present multi-colour broad band CCD photometric observations of a few
thousands of stars located region of the galactic globular clusters NGC 1904
and NGC 6341. These observations are used to generate their deep colour
magnitude diagrams (CMDs) to study overall morphologies of sub giant, red
giant, asymptotic giant and horizontal branches. We also determine the main
sequence morphology of the NGC 6341. A comparison of their CMDs with the
theoretical isochrones given by Demarque et al. (1996) indicates an age of 14
and 16 Gyr for NGC 1904 and NGC 6341 GGCs respectively. We present a new method
for artificial add star experiment. Using this method on the photometric data
of galactic globular cluster NGC 6341, we determined the completeness factor in
B, V and I pass bands. We have determined the luminosity function of the main
sequence stars down to V $\sim$ 21.0 (M$_{V} \sim$ 6.5) from the V Vs (B-V)
colour magnitude diagram of this cluster. Using accurate parameters of 64 GGCs,
we derived relations between galactocentric distance R, distance from the
galactic plane Z$_{g}$ and metalicity [Fe/H] of GGCs.
","[{""version"":""v1"",""created"":""Wed, 19 Nov 2003 07:08:46 GMT""}]","2007-05-23"
"astro-ph/0311444","Alexander Bershadskii","A. Bershadskii and K.R. Sreenivasan","Extended self-similarity of the small-scale cosmic microwave background
  anisotropy",,"Phys.Lett. A319 (2003) 21","10.1016/j.physleta.2003.09.079",,"astro-ph",,"  The Extended Self-Similarity (ESS) of cosmic microwave background (CMB)
radiation has been studied using recent data obtained by the space-craft based
Wilkinson Microwave Anisotropy Probe. Using the ESS and the high angular scale
resolution (arcminutes) of the data it is shown that the CMB temperature space
{\it increments} exhibit considerable and systematic declination from
Gaussianity for high order moments at the small angular scales. Moreover, the
CMB space increment ESS exponents have remarkably close values to the ESS
exponents observed in turbulence (in magnetohydrodynamic turbulence).
","[{""version"":""v1"",""created"":""Wed, 19 Nov 2003 09:21:26 GMT""}]","2015-06-24"
"astro-ph/0311445","Alexander Bershadskii","A. Bershadskii and K.R. Sreenivasan","Multiscale self-organized criticality and powerful X-ray flares",,"Eur.Phys.J. B35 (2003) 513","10.1140/epjb/e2003-00304-3",,"astro-ph",,"  A combination of spectral and moments analysis of the continuous X-ray flux
data is used to show consistency of statistical properties of the powerful
solar flares with 2D BTW prototype model of self-organized criticality.
","[{""version"":""v1"",""created"":""Wed, 19 Nov 2003 09:37:44 GMT""}]","2009-11-10"
"astro-ph/0311446","Fabrizio Fiore","S. Puccetti (Univ. Tor Vergata Roma, INAF-OAR), G. Risaliti
  (INAF-OAA), F. Fiore (INAF-OAR), M. Elvis (SAO), F. Nicastro (SAO), G. C.
  Perola (Univ. Roma tre), M. Capalbi (ASI)","Rapid N_H Changes in NGC 4151","To appear in Proc. of the BeppoSAX Symposium: ""The Restless
  High-Energy Universe"", E.P.J. van den Heuvel, J.J.M. in 't Zand, and R.A.M.J.
  Wijers (Eds)",,"10.1016/j.nuclphysbps.2004.04.039",,"astro-ph",,"  We have analyzed two long BeppoSAX observations of the bright Seyfert galaxy
NGC 4151, searching for short timescale (10-200 ksec) X-ray spectral
variability. The light curve of a softness ratio, chosen as most sensitive to
pinpoint changes of the column density of the absorbing gas along the line of
sight, shows significant variations. We try to model these variations by
performing a detailed, time resolved, spectral analysis. We find significant,
large (factors of 1.5-6) variations of the absorber column densities on time
scales of 40-200 ksec. These values are 10-100 times shorter than those found
by Risaliti et al. 2002 in a sample of Seyfert 2 galaxies, and provide strong
constraints on the geometry of the obscuring medium.
","[{""version"":""v1"",""created"":""Wed, 19 Nov 2003 10:25:05 GMT""}]","2009-11-10"
"astro-ph/0311447","Marcella Contini","M.Contini, S.M.Viegas, M.A.Prieto","The Infrared Continuum of Active Galaxies","14 pages, 10 figures. in press in MNRAS","Mon.Not.Roy.Astron.Soc. 348 (2004) 1065","10.1111/j.1365-2966.2004.07430.x",,"astro-ph",,"  We discuss the different physical processes contributing to the infrared
continuum of AGN, assuming that both photoionization from the active center and
shocks ionize and heat the gas and dust contained in an ensemble of clouds
surrounding the nucleus. Radiation transfer of primary and secondary radiation
throughout a cloud is calculated consistently with collisional processes due to
the shock. We consider that the observed continuum corresponds to reprocessed
radiation from both dust and gas in the clouds. The model is applied to the
continuum of Seyfert galaxies from which best estimate of the nuclear, stellar
subtracted, emission is available. The results show that radiation-dominated
high velocity clouds are more numerous in Seyfert 1-1.5 whereas shock-dominated
low velocity clouds are dominant in Seyfert type 2 in full agreement with the
unified model for AGN. In type 2 objects, radiation is partly suppressed by a
central dusty medium with a high dust-to-gas ratio. A grid of models is used to
provide a phenomenological analysis of the observed infrared spectral energy
distribution.
","[{""version"":""v1"",""created"":""Wed, 19 Nov 2003 10:31:32 GMT""}]","2009-11-10"
"astro-ph/0311448","Jacques Laskar","Jacques Laskar","A comment on 'Accurate spin axes and solar system dynamics'","november 19, 2003","Astron.Astrophys. 416 (2004) 799-800","10.1051/0004-6361:20035710",,"astro-ph",,"  In a recent paper, Edvardsson etal (2002) propose a new solution for the spin
evolution of the Earth and Mars. Their results differ significantly with
respect to previous studies, as they found a large contribution on the
precession of the planet axis from the tidal effects of Phobos and Deimos. In
fact, this probably results from the omission by the authors of the torques
exerted on the satellites orbits by the planet's equatorial bulge, as otherwise
the average torque exerted by the satellites on the planet is null.
","[{""version"":""v1"",""created"":""Wed, 19 Nov 2003 10:37:02 GMT""}]","2009-11-10"
"astro-ph/0311450","Dmitri Wiebe","A. I. Vasyunin, A. M. Sobolev, D. S. Wiebe, D. A. Semenov","On the Influence of Uncertainties in Chemical Reaction Rates on Results
  of the Astrochemical Modelling","4 pages. To appear in the proceedings of the 4th Cologne-Bonn Zermatt
  Symposium","Astron.Lett. 30 (2004) 566-576","10.1134/1.1784498",,"astro-ph",,"  With the chemical reaction rate database UMIST95 (Millar et al. 1997) we
analyze how uncertainties in rate constants of gas-phase chemical reactions
influence the modelling of molecular abundances in the interstellar medium.
Random variations are introduced into the rate constants to estimate the
scatter in theoretical abundances. Calculations are performed for dark and
translucent molecular clouds where gas phase chemistry is adequate. Similar
approach was used by Pineau des Forets & Roueff (2000) for the study of
chemical bistability. All the species are divided into 6 sensitivity groups
according to the value of the scatter in their model abundances computed with
varied rate constants. It is shown that the distribution of species within
these groups depends on the number of atoms in a molecule and on the adopted
physical conditions. The simple method is suggested which allows to single out
reactions that are most important for the evolution of a given species.
","[{""version"":""v1"",""created"":""Wed, 19 Nov 2003 11:53:57 GMT""}]","2009-11-10"
"astro-ph/0311451","Marguerite Pierre","Marguerite Pierre","X-ray Cluster Large Scale Structure and Cosmology","8 pages, 3 figures",,,"Invited talk, IAU Symp 216 ""Maps of the cosmos"", Sydney July 2003","astro-ph",,"  We outline main arguments in favor of cosmological X-ray surveys of galaxy
clusters. We summarize recent advances in our understanding of cluster physics.
After a short review of past surveys, we present the scientific motivations of
the XMM Large Scale Structure survey. We further illustrate how such a survey
can help constrain the nature of the dark energy as well as cluster scaling law
evolution, i.e. non gravitational physics.
","[{""version"":""v1"",""created"":""Wed, 19 Nov 2003 12:52:48 GMT""}]","2007-05-23"
"astro-ph/0311452","Elena Gallo","Elena Gallo (University of Amsterdam), Stephane Corbel (University
  Paris VII and CEA Saclay), Rob Fender (University of Amsterdam), Tom
  Maccarone (University of Amsterdam), Tasso Tzioumis (ATNF)","A transient large-scale relativistic radio jet from GX 339-4","accepted for publication as a letter in MNRAS","Mon.Not.Roy.Astron.Soc.347:L52-L56,2004","10.1111/j.1365-2966.2004.07435.x",,"astro-ph",,"  We report on the formation and evolution of a large-scale,
synchrotron-emitting jet from the black hole candidate and X-ray binary system
GX 339-4. In 2002 May, the source moved from a low/hard to a very high X-ray
state, contemporaneously exhibiting a very bright optically thin radio flare.
Further observations with the Australia Telescope Compact Array have tracked
the formation of a collimated structure extending to about 12 arcsec, with
apparent velocity greater than 0.9c. The luminosity of the outflow seems to be
rapidly decreasing; these observations confirm that transient large-scale jets
are likely to be common events triggered by X-ray state transitions in black
hole X-ray binaries.
","[{""version"":""v1"",""created"":""Wed, 19 Nov 2003 14:11:46 GMT""}]","2009-11-10"
"astro-ph/0311453","Phil Uttley","Philip Uttley (University of Southampton)","SAX J1808.4-3658 and the origin of X-ray variability in X-ray binaries
  and active galactic nuclei","6 pages, 3 figures. Accepted for publication in MNRAS Letters","Mon.Not.Roy.Astron.Soc. 347 (2004) L61","10.1111/j.1365-2966.2004.07434.x",,"astro-ph",,"  The aperiodic X-ray variability in neutron star and black hole X-ray binaries
(XRBs), and active galactic nuclei (AGN) shows a characteristic linear
relationship between rms amplitude and flux, implying a multiplying-together or
`coupling' of variability on different time-scales. Such a coupling may result
from avalanches of flares, due to magnetic reconnection in an X-ray emitting
corona. Alternatively this coupling may arise directly from the coupling of
perturbations in the accretion flow, which propagate to the inner emitting
regions and so modulate the X-ray emission. Here, we demonstrate explicitly
that the component of aperiodic variability which carries the rms-flux relation
in the accreting millisecond pulsar SAX J1808.4-3658 is also coupled to the 401
Hz pulsation in this source. This result implies that the rms-flux relation in
SAX J1808.4-3658 is produced in the accretion flow on to the magnetic caps of
the neutron star, and not in a corona. By extension we infer that propagating
perturbations in the accretion flow, and not coronal flares, are the source of
the rms-flux relations and hence the aperiodic variability in other XRBs and
AGN.
","[{""version"":""v1"",""created"":""Wed, 19 Nov 2003 15:17:20 GMT""}]","2009-11-10"
"astro-ph/0311454","Martin Elvis","Martin Elvis, Massimo Marengo & Margarita Karovska
  (Harvard-Smithsonian Center for Astrophysics)","Quasar Winds as Dust Factories at High Redshift","to appear in IAU Symposium 217: ""Recycling intergalactic and
  interstellar matter"", Pierre-Alain Duc, Jonathan Braine and Elias Brinks,
  eds. 6 pages, 1 figure",,,,"astro-ph",,"  Winds from AGN and quasars will form large amounts of dust, as the cool gas
in these winds passes through the (pressure, temperature) region where dust is
formed in AGB stars. Conditions in the gas are benign to dust at these radii.
As a result quasar winds may be a major source of dust at high redshifts,
obviating a difficulty with current observations, and requiring far less dust
to exist at early epochs.
","[{""version"":""v1"",""created"":""Wed, 19 Nov 2003 15:46:04 GMT""}]","2007-05-23"
"cond-mat/0311408","Guillermo Ramirez-Santiago","Enrique Diaz-Herrera (UAM-I), Guillermo Ramirez-Santiago (IF-UNAM) and
  Jose A. Moreno-Razo (UAM-I)","Metastable liquid lamellar structures in binary and ternary mixtures of
  Lennard-Jones fluids","18 Latex-RevTex pages including 12 encapsulated postscript figures.
  Figures with better resolution available upon request. Accepted for
  publication in Phys. Rev. E Dec. 1st issue",,"10.1103/PhysRevE.68.061204",,"cond-mat.soft",,"  We have carried out extensive equilibrium molecular dynamics (MD) simulations
to investigate the Liquid-Vapor coexistence in partially miscible binary and
ternary mixtures of Lennard-Jones (LJ) fluids. We have studied in detail the
time evolution of the density profiles and the interfacial properties in a
temperature region of the phase diagram where the condensed phase is demixed.
The composition of the mixtures are fixed, 50% for the binary mixture and
33.33% for the ternary mixture. The results of the simulations clearly indicate
that in the range of temperatures $78 < T < 102 ^{\rm o}$K, --in the scale of
argon-- the system evolves towards a metastable alternated liquid-liquid
lamellar state in coexistence with its vapor phase. These states can be
achieved if the initial configuration is fully disordered, that is, when the
particles of the fluids are randomly placed on the sites of an FCC crystal or
the system is completely mixed. As temperature decreases these states become
very well defined and more stables in time. We find that below $90 ^{\rm o}$K,
the alternated liquid-liquid lamellar state remains alive for 80 ns, in the
scale of argon, the longest simulation we have carried out. Nonetheless, we
believe that in this temperature region these states will be alive for even
much longer times.
","[{""version"":""v1"",""created"":""Tue, 18 Nov 2003 18:46:30 GMT""}]","2009-11-10"
