"astro-ph/0303607","Schultheis","M.Schultheis, A.Lan\c{c}on, A.Omont, F.Schuller, D.K.Ojha","Near-IR spectra of ISOGAL sources in the Inner Galactic Bulge","23 pages, 9 figures, 2 appendix with IR spectra. accepted for A&A","Astron.Astrophys. 405 (2003) 531-550","10.1051/0004-6361:20030459",,"astro-ph",,"  In this work we present near-IR spectra (HK-band) of a sample of 107 sources
with mid-IR excesses at 7 and 15 $\rm \mu$m detected during the ISOGAL survey.
Making use of the DENIS interstellar extinction map from Schultheis et al.
(1999) we derive luminosities and find that the $\rm M_{bol}$ vs.~$\rm ^{12}CO$
and $\rm M_{bol} vs. H_{2}O$ diagrams are powerful tools for identifying
supergiants, AGB stars, giants and young stellar objects. The majority of our
sample are AGB stars (~ 80%) while we find four good supergiant candidates,
nine young stellar objects and 12 RGB candidates. We have used the most recent
$\rm K_{0}-[15]$ relation by Jeong et al. (2002) based on recent theoretical
modeling of dust formation of AGB stars to determine mass-loss rates. However,
the uncertainties in the mass-loss rates are rather large. The mass-loss rates
of the supergiants are comparable with those in the solar neighbourhood while
the long-period Variables cover a mass-loss range from $\rm -5 < log
\dot{\it{M}} < -7$. The red giant candidateslie at the lower end of the
mass-loss rate range between $\rm -6.5 < log \dot{{\it{M}}} < -9$. We used the
equivalent width of the CO bandhead at 2.3 $\rm \mu m$, the NaI doublet and the
CaI triplet to estimate metallicities using the relation by Ram\'{\i}rez et al.
(\cite{Ramirez2000}). The metallicity distribution of the ISOGAL objects shows
a mean [Fe/H] $\sim$ -0.25 dex with a dispersion of $\rm \pm 0.40 dex$ which is
in agreement with the values of Ram\'{i}rez et al. (\cite{Ramirez2000}) for
Galactic Bulge fields between $\rm b = -4^{o}$ and $\rm b = -1.3^{o}$. A
comparison with the solar neighbourhood sample of Lan\c{c}on & Wood (LW) shows
that our sample is ~ 0.5 dex more metal-rich on average.
","[{""version"":""v1"",""created"":""Thu, 27 Mar 2003 16:41:33 GMT""}]","2009-11-07"
"astro-ph/0303608","MIchal Hanasz","Michal Hanasz (1), Harald Lesch (2) ((1) Toru\'n Centre for Astronomy,
  Nicholas Copernicus University, Poland, (2) University Observatory, M\""unchen
  University, Germany)","Conditions for fast magnetic reconnection in astrophysical plasmas","7 pages, 2 figures, accepted for Astronomy and Astrophysics","Astron.Astrophys. 404 (2003) 389-396","10.1051/0004-6361:20030471",,"astro-ph",,"  We investigate favourable circumstances for fast magnetic reconnection in
astrophysical plasmas based on recent results by Rogers et al. (2001). Given
that a critical magnetic field structure with antiparallel field lines exists,
our analysis demonstrates that a sufficient condition for fast reconnection is
that the ratio of the thermal pressure to the magnetic field pressure $\beta$
should be significantly larger than $ 2 m_e/m_p$ (twice the ratio of electron
mass to proton mass). Using several examples (like the different components of
the interstellar medium, the intergalactic medium, active galactic nuclei and
jets) we show that in almost all astrophysical plasmas, magnetic reconnection
proceeds fast i.e. independent of the resistivity, with a few percent of the
Alfv{\'e}n speed. Only for special cases like neutron stars and white dwarfs is
$\beta$ smaller than $2 m_e/ m_p$.
","[{""version"":""v1"",""created"":""Thu, 27 Mar 2003 16:22:43 GMT""}]","2009-11-07"
"astro-ph/0303609","Africa Castillo-Morales","Africa Castillo-Morales (University of Granada), Sabine Schindler
  (University of Innsbruck)","Clusters of galaxies: a fundamental pillar of cosmology","Review given at the Vulcano Workshop 2002 ""Frontier Objects in
  Astrophysics and Particle Physics"", F. Giovannelli (ed.)(11 pages)",,,,"astro-ph",,"  Clusters of galaxies are used in a variety of ways to do cosmology. Some of
them are presented here. Their X-ray emitting gas allows us to determine the
baryon fraction, dark matter distribution and the matter density $\Omega_{m}$
of the universe. Another interesting component is relativistic particles whose
radio emission provide the measure of the magnetic fields ($\approx \mu G$) in
the intra-cluster medium (ICM). The observation of distant clusters of galaxies
is also important for cosmology. In particular the new X-ray satellites CHANDRA
and XMM yield exciting new results for galaxy cluster physics and cosmology.
","[{""version"":""v1"",""created"":""Thu, 27 Mar 2003 16:44:30 GMT""}]","2007-05-23"
"astro-ph/0303610","Africa Castillo-Morales","Africa Castillo-Morales (U. Granada), Sabine Schindler (U. Innsbruck)","Clusters of Galaxies in X-rays: Dark Matter","4 pages. To appear in Proceedings of the V Meeting of the Spanish
  Society of Astronomy (SEA). `Highlights of Spanish Astrophysics III'. Ed. J.
  Gallego, J. Zamorano and N. Cardiel, ASSL, Kluwer",,,,"astro-ph",,"  We present the analysis of baryonic and non-baryonic matter distribution in a
sample of ten nearby clusters ($0.03<z<0.09$) with temperatures between 4.7 and
9.4 keV. These galaxy clusters have been studied in detail using X-ray data and
global physical properties have been determined. Correlations between these
quantities have been analysed and compared with the results for distant
clusters. We found an interesting dependence between the relative gas extent
(expressed as the ratio of gas mass fractions at $r_{500}$ and $0.5\times
r_{500}$) and the total cluster mass. The extent of the gas relative to the
extent of the dark matter tends to be larger in less massive clusters. This
dependence might give us some hints about non-gravitational processes in
clusters. The new X-ray satellites Chandra and XMM yield exciting new results
for galaxy cluster physics and cosmology. We show the interesting X-ray
observations of two intermediate redshift clusters, RBS797 ($z=0.35$) and CL
0939+4713 ($z=0.41$) taken with Chandra and XMM respectively.
","[{""version"":""v1"",""created"":""Thu, 27 Mar 2003 17:00:27 GMT""}]","2007-05-23"
"astro-ph/0303611","Jerry A. Sellwood","J. A. Sellwood and Juntai Shen (Rutgers University)","The AGN-Disk Dynamics Connection","16 pages, 6 figures, LaTeX cls and sty files included. To appear in
  Carnegie Observatories Astrophysics Series, Vol. 1: Coevolution of Black
  Holes and Galaxies ed. L. C. Ho (Cambridge: Cambridge Univ. Press)",,,"Rutgers Astrophysics Preprint #383","astro-ph",,"  Any connection between central activity and the large-scale dynamics of disk
galaxies requires an efficient mechanism to remove angular momentum from the
orbiting material. The only viable means of achieving inflow from kiloparsec
scales is through gravitational stresses created by bars and/or mergers. The
inflow of gas in bars today appears to stall at a radius of few hundred parsec,
however, forming a nuclear ring. Here we suggest that bars in the early
Universe may have avoided this problem, and propose that the progenitors of
central supermassive black holes (SMBHs) are created by gas that is driven deep
into the centers of galaxies by bars in the early stages of disk formation. The
coincidence of the QSO epoch with galaxy formation, the short lifetimes of
QSOs, and the existence of SMBHs in the centers of most bright galaxies are all
naturally accounted for by disk dynamics in this model. The progenitor SMBHs
are the seeds for brighter QSO flares during galaxy mergers. We present a new
study of bar weakening by central mass concentrations, which shows that bars
are less easily destroyed than previously thought. An extremely massive and
compact central mass can, however, dissolve the bar, which creates a
pseudo-bulge component in the center of the disk.
","[{""version"":""v1"",""created"":""Thu, 27 Mar 2003 17:04:29 GMT""}]","2007-05-23"
"astro-ph/0303612","Gerardo Dominguez","Gerardo Dominguez, Andrew J. Westphal, Mark L.F. Phillips, Steven M.
  Jones","A Fluorescent Aerogel for Capture and Identification of Interplanetary
  and Interstellar Dust","13 pages, 4 figures, to appear in The Astrophysical Journal","Astrophys.J. 592 (2003) 631-635","10.1086/375549",,"astro-ph",,"  Contemporary interstellar dust has never been analyzed in the laboratory,
despite its obvious astronomical importance and its potential as a probe of
stellar nucleosynthesis and galactic chemical evolution. Here we report the
discovery of a novel fluorescent aerogel which is capable of capturing
hypervelocity dust grains and passively recording their kinetic energies. An
array of these ""calorimetric"" aerogel collectors in low earth orbit would lead
to the capture and identification of large numbers of interstellar dust grains.
","[{""version"":""v1"",""created"":""Thu, 27 Mar 2003 18:49:29 GMT""}]","2009-11-07"
"astro-ph/0303613","Johan H. Knapen","J. H. Knapen (Univ. of Hertfordshire), R. S. de Jong (STScI), S.
  Stedman (Hertfordshire), D. M. Bramich (St. Andrews)","Structure and star formation in disk galaxies I. Sample selection and
  near infrared imaging","Accepted for MNRAS. 16 Pages latex, including 9 embedded postscript
  figures and 3 panels of galaxy images in jpeg format. References updated","Mon.Not.Roy.Astron.Soc. 344 (2003) 527","10.1046/j.1365-8711.2003.06846.x",,"astro-ph",,"  We present near-infrared imaging of a sample of 57 relatively large, Northern
spiral galaxies with low inclination. After describing the selection criteria
and some of the basic properties of the sample, we give a detailed description
of the data collection and reduction procedures. The K_s lambda=2.2 micron
images cover most of the disk for all galaxies, with a field of view of at
least 4.2 arcmin. The spatial resolution is better than an arcsec for most
images. We fit bulge and exponential disk components to radial profiles of the
light distribution. We then derive the basic parameters of these components, as
well as the bulge/disk ratio, and explore correlations of these parameters with
several galaxy parameters.
","[{""version"":""v1"",""created"":""Thu, 27 Mar 2003 20:00:47 GMT""},{""version"":""v2"",""created"":""Fri, 28 Mar 2003 20:19:56 GMT""}]","2009-11-07"
"astro-ph/0303614","Lev Kofman","Lev Kofman","Probing String Theory with Modulated Cosmological Fluctuations",,,,"CITA-03-12","astro-ph hep-ph hep-th",,"  Superstring theory, models with extra dimensions and other SUSY models
generically predict that the coupling constants are in fact vacuum expectation
values of fields like the dilaton, moduli etc. Assuming some of these fields
are light during inflation, we get generation of small classical
inhomogeneities in these fields from inflation. Consequently, coupling
constants inherit small inhomogeneities at scales much larger than the causal
horizon in the early universe. After the moduli get pinned down to their
minima, the spatial variations of coupling constants in the late time universe
will be erased. However, inhomogeneities in coupling constants in the very
early universe would generate modulated large scale fluctuations in all relic
species that are produced due to interactions and freezing out. Moreover
(p)reheating of the inflaton field results in modulated curvature fluctuations.
Even if the standard inflaton fluctuations are suppressed, in this picture we
may have pure curvature cosmological fluctuations entirely generated by the
modulated spatial variations of the coupling constants during preheating.
","[{""version"":""v1"",""created"":""Thu, 27 Mar 2003 20:56:46 GMT""},{""version"":""v2"",""created"":""Thu, 27 Mar 2003 22:24:25 GMT""}]","2007-05-23"
"astro-ph/0303615","Daniel Thomas","Daniel Thomas (1), Claudia Maraston (1), & Ralf Bender (1,2) ((1) MPE,
  Garching, (2) USM, Munich)","New Clues on the Calcium Underabundance in Early-Type Galaxies","5 pages, 2 figures. Accepted by MNRAS","Mon.Not.Roy.Astron.Soc. 343 (2003) 279","10.1046/j.1365-8711.2003.06659.x",,"astro-ph",,"  We use our new stellar population models, which include effects from variable
element abundance ratios, to model the Ca4227 absorption line indices of
early-type galaxies (Trager et al.), and to derive calcium element abundances.
We find that calcium, although being an alpha-element, is depressed with
respect to the other alpha-elements by up to a factor 2. This confirms
quantitatively earlier speculations that early-type galaxies are calcium
underabundant. We find a clear correlation between alpha/Ca ratio and central
velocity dispersion, which implies that more massive galaxies are more calcium
underabundant. Interestingly this correlation extends down to the dwarf
spheroidal galaxies of the Local Group for which alpha/Ca ratios have been
measured from high-resolution spectroscopy of individual stars (Shetrone et
al.). The increase of the calcium underabundance with galaxy mass balances the
higher total metallicities of more massive galaxies, so that calcium abundance
in early-type galaxies is fairly constant and in particular does not increase
with increasing galaxy mass. This result may be the key to understand why the
CaII triplet absorption of early-type galaxies at 8600 A is constant to within
5 per cent over a large range of velocity dispersions (Saglia et al.; Cenarro
et al.). The origin of the calcium underabundance in early-type galaxies
remains yet to be understood. We argue that formation timescales are
disfavoured to produce calcium underabundance, and that the option of
metallicity dependent supernova yields may be the most promising track to
follow.
","[{""version"":""v1"",""created"":""Thu, 27 Mar 2003 21:01:02 GMT""}]","2009-11-07"
"astro-ph/0303616","Nestor Mirabal","N. Mirabal, J. P. Halpern, Ryan Chornock, Alexei V. Filippenko, D. M.
  Terndrup, E. Armstrong, J. Kemp, J. R. Thorstensen, M. Tavarez, C. Espaillat","GRB 021004: A Possible Shell Nebula around a Wolf-Rayet Star Gamma-Ray
  Burst Progenitor","Replaced with version accepted by ApJ; 40 pages, 9 figures","Astrophys.J. 595 (2003) 935-949","10.1086/377471",,"astro-ph",,"  The rapid localization of GRB 021004 by the HETE-2 satellite allowed nearly
continuous monitoring of its early optical afterglow decay, as well as
high-quality optical spectra that determined a redshift of z3=2.328 for its
host galaxy, an active starburst galaxy with strong Lyman-alpha emission and
several absorption lines. Spectral observations show multiple absorbers at
z3A=2.323, z3B= 2.317, and z3C= 2.293 blueshifted by 450, 990, and 3,155 km/s
respectively relative to the host galaxy Lyman-alpha emission. We argue that
these correspond to a fragmented shell nebula that has been radiatively
accelerated by the gamma-ray burst (GRB) afterglow at a distance greater than
0.3 pc from a Wolf-Rayet star progenitor. The chemical abundance ratios
indicate that the nebula is overabundant in carbon and silicon. The high level
of carbon and silicon is consistent with a swept-up shell nebula gradually
enriched by a WCL progenitor wind over the lifetime of the nebula prior to the
GRB onset. The detection of statistically significant fluctuations and color
changes about the jet-like optical decay further supports this interpretation
since fluctuations must be present at some level due to inhomogeneities in a
clumpy stellar wind medium or if the progenitor has undergone massive ejection
prior to the GRB onset. This evidence suggests that the mass-loss process in a
Wolf-Rayet star might lead naturally to an iron-core collapse with sufficient
angular momentum that could serve as a suitable GRB progenitor.
","[{""version"":""v1"",""created"":""Thu, 27 Mar 2003 22:03:30 GMT""},{""version"":""v2"",""created"":""Wed, 11 Jun 2003 23:03:54 GMT""}]","2009-11-07"
