"astro-ph/0303003","Jeremy S. Heyl","Jeremy S. Heyl (Harvard-Smithsonian CfA)","Accretion limits the compactness of static stars","7 pages",,,,"astro-ph",,"  General relativity limits the compactness of static stars. If the pressure of
the fluid is positive and the density decreases with distance from the center,
the value of the circumferential radius of the star must be greater than (9/4)
G M/c^2, or equivalently the redshift of the surface must be less than two. If
constraints on the equation of state of the material are relaxed, general
relativity alone does not restrict the redshift of a static stellar surface.
However, because black hole candidates in the universe generally accrete
material from their environs, the process of accretion provides upper limits on
the redshift of a astrophysical black-hole candidates.
","[{""version"":""v1"",""created"":""Mon, 3 Mar 2003 00:17:51 GMT""}]","2007-05-23"
"astro-ph/0303016","Manfred Georg Kitzbichler","M. G. Kitzbichler, W. Saurer","Detection of Non-Random Galaxy Orientations in X-ray Subclusters of the
  Coma Cluster","4 pages, 4 figures, 3 tables v2: Rewritten introduction, amendments
  to the 'Interpretation' section","Astrophys.J. 590 (2003) L9-L12","10.1086/376670",,"astro-ph",,"  This study on the Coma cluster suggests that there are deviations from a
completely random galaxy orientation on small scales. Since we found a
significant coincidence of hot-gas features identified in the latest X-ray
observations of Coma with these local anisotropies, they may indicate regions
of recent mutual interaction of member galaxies within subclusters which are
currently falling in on the main cluster.
","[{""version"":""v1"",""created"":""Sun, 2 Mar 2003 17:08:24 GMT""},{""version"":""v2"",""created"":""Wed, 9 Apr 2003 18:15:38 GMT""}]","2009-11-07"
"astro-ph/0303017","Rachel Somerville","Rachel S. Somerville and Mario Livio (STSci)","Star Formation at the Twilight of the Dark Ages: Which Stars Reionized
  the Universe?","submitted to ApJL","Astrophys.J. 593 (2003) 611-615","10.1086/376553",,"astro-ph",,"  We calculate the global star formation rate density (SFRD) from z ~ 30-3
using a semi-analytic model incorporating the hierarchical assembly of dark
matter halos, gas cooling via atomic hydrogen, star formation, supernova
feedback, and suppression of gas collapse in small halos due to the presence of
a photoionizing background. We compare the results with the predictions of
simpler models based on the rate of dark matter halo growth and a fixed ratio
of stellar-to-dark mass, and with observational constraints on the SFRD at 3 <
z < 6. We also estimate the star formation rate due to very massive, metal-free
Pop III stars using a simple model based on the halo formation rate, calibrated
against detailed hydrodynamic simulations of Pop III star formation. We find
that the total production rate of hydrogen-ionizing photons during the probable
epoch of reionization (15 < z < 20) is approximately equally divided between
Pop II and Pop III stars, and that if reionization is late (less than about 15,
close to the lower limit of the range allowed by the WMAP results), then Pop II
stars alone may be able to reionize the Universe.
","[{""version"":""v1"",""created"":""Sun, 2 Mar 2003 19:58:03 GMT""}]","2009-11-07"
"astro-ph/0303018","Laszlo L. Kiss","A. Derekas, L.L. Kiss,, P. Szekely, E. J. Alfaro, B. Csak, Sz.
  Meszaros, E. Rodriguez, A. Rolland, K. Sarneczky, Gy.M. Szabo, K. Szatmary,
  M. Varadi, Cs. Kiss","A photometric monitoring of bright high-amplitude delta Scuti stars. II.
  Period updates for seven stars","11 pages, 15 figures, accepted for publication in A&A","Astron.Astrophys. 402 (2003) 733-744","10.1051/0004-6361:20030291",,"astro-ph",,"  We present new photometric data for seven high-amplitude delta Scuti stars.
The observations were acquired between 1996 and 2002, mostly in the Johnson
photometric system. For one star (GW UMa), our observations are the first since
the discovery of its pulsational nature from the Hipparcos data.The primary
goal of this project was to update our knowledge on the period variations of
the target stars. For this, we have collected all available photometric
observations from the literature and constructed decades-long O-C diagrams of
the stars. This traditional method is useful because of the single-periodic
nature of the light variations. Text-book examples of slow period evolution (XX
Cyg, DY Her, DY Peg) and cyclic period changes due to light-time effect (LITE)
in a binary system (SZ Lyn) are updated with the new observations. For YZ Boo,
we find a period decrease instead of increase. The previously suggested
LITE-solution of BE Lyn (Kiss & Szatmary 1995) is not supported with the new
O-C diagram. Instead of that, we suspect the presence of transient light curve
shape variations mimicking small period changes.
","[{""version"":""v1"",""created"":""Sun, 2 Mar 2003 22:46:09 GMT""}]","2007-05-23"
"astro-ph/0303019","M. S. Wheatland","M.S. Wheatland","The coronal mass ejection waiting-time distribution","15 pages, 8 figures, to appear in Solar Physics",,"10.1023/A:1024222511574",,"astro-ph",,"  The distribution of times $\Delta t$ between coronal mass ejections (CMEs) in
the Large Angle and Spectrometric Coronagraph (LASCO) CME catalog for the years
1996-2001 is examined. The distribution exhibits a power-law tail $\propto
(\Delta t)^{\gamma}$ with an index $\gamma\approx -2.36\pm 0.11$ for large
waiting times ($\Delta t>10 {\rm hours}$). The power-law index of the
waiting-time distribution varies with the solar cycle: for the years 1996-1998
(a period of low activity), the power-law index is $\gamma\approx-1.86\pm
0.14$, and for the years 1999-2001 (a period of higher activity), the index is
$\gamma\approx-2.98\pm 0.20$. The observed CME waiting-time distribution, and
its variation with the cycle, may be understood in terms of CMEs occurring as a
time-dependent Poisson process. The CME waiting-time distribution is compared
with that for greater than C1 class solar flares in the Geostationary
Operational Environmental Satellite (GOES) catalog for the same years. The
flare and CME waiting-time distributions exhibit power-law tails with very
similar indices and time variation.
","[{""version"":""v1"",""created"":""Sun, 2 Mar 2003 23:33:47 GMT""}]","2015-06-24"
"astro-ph/0303020","Wesley N. Colley","Wesley N. Colley (Dept. of Astronomy, U.Va.) and J. Richard Gott III
  (Dept. of Astrophysical Sciences, Princeton University)","Genus Topology of the Cosmic Microwave Background from WMAP","PDF: http://www.astro.virginia.edu/~wnc5c/WMAPtopology.pdf","Mon.Not.Roy.Astron.Soc.344:686,2003","10.1046/j.1365-8711.2003.06907.x",,"astro-ph",,"  We have independently measured the genus topology of the temperature
fluctuations in the cosmic microwave background seen by the Wilkinson Microwave
Anisotropy Probe (WMAP). A genus analysis of the WMAP data indicates
consistency with Gaussian random-phase initial conditions, as predicted by
standard inflation.
","[{""version"":""v1"",""created"":""Mon, 3 Mar 2003 00:05:25 GMT""}]","2011-05-10"
"astro-ph/0303021","Zhu Zong-Hong","Zong-Hong Zhu, Masa-Katsu Fujimoto","Constraints on Cardassian Expansion from Distant type Ia Supernovae","3 figures, 1 table, uses aastex","Astrophys.J. 585 (2003) 52-56","10.1086/346002",,"astro-ph gr-qc hep-ph",,"  The distant type Ia supernovae data compiled by Perlmutter et al. (1999) are
used to analyze the Cardassian expansion scenario, which was recently proposed
by Freese and Lewis (2002) as an alternative to a cosmological constant (or
more generally a dark energy component) in explaining the currently
accelerating universe. We show that the allowed intervals for $n$ and $z_{eq}$,
the two parameters of the Cardassian model, will give rise to a universe with a
very low matter density, which can hardly be reconciled with the current value
derived from the measurements of the cosmic microwave background anisotropy and
galaxy clusters (cluster baryon fraction). As a result, this Cardassian
expansion proposal does not seem to survive the magnitude-redshift test for the
present type Ia supernovae data, unless the universe contains primarily
baryonic matter.
","[{""version"":""v1"",""created"":""Mon, 3 Mar 2003 02:04:49 GMT""}]","2009-11-07"
"astro-ph/0303022","Elena Mason","E. Mason and S. B. Howell","Spectroscopic Observations of Twenty-one Faint Cataclysmic Variables
  Candidates","10 pages, 4 figures, accepted by A&A","Astron.Astrophys. 403 (2003) 699-708","10.1051/0004-6361:20030250",,"astro-ph",,"  We provide the first minimum light spectroscopic observations for 21
previously known or suspected faint cataclysmic variable candidates. The
sources were selected from the Downes et al. (2001) living edition catalog and
the identified candidates have minimum light magnitudes of V~18-22. We confirm
15 of the candidates to be cataclysmic variables.
","[{""version"":""v1"",""created"":""Mon, 3 Mar 2003 05:45:22 GMT""}]","2009-11-07"
"astro-ph/0303023","Andrea Cimatti","A. Cimatti (INAF - Arcetri)","The formation and evolution of field massive galaxies","17 pages, invited review to appear in the proceedings of the JENAM
  2002 Plenary Sessions - ""The Unsolved Universe: Challenges for the Future""","Astrophys.Space Sci. 285 (2003) 231-246","10.1023/A:1024611204365",,"astro-ph",,"  The problem of the formation and evolution of field massive galaxies is
briefly reviewed from an observational perspective. The motivations and the
characteristics of the K20 survey are outlined. The redshift distribution of
Ks<20 galaxies, the evolution of the rest-frame Ks-band luminosity function and
luminosity density to z=1.5, the nature and the role of the red galaxy
population are presented. Such results are compared with the predictions of
models of galaxy evolution.
","[{""version"":""v1"",""created"":""Mon, 3 Mar 2003 08:28:26 GMT""}]","2009-11-07"
"astro-ph/0303024","Tsunehiko Kato","Tsunehiko N. Kato, Fumio Takahara","Probabilistic description of the first-order Fermi acceleration in shock
  waves: Time-dependent solution by single-particle approach","LaTeX2e, 13 pages with 8 figures, accepted for publication in MNRAS,
  uses mn2e.cls and natbib.sty","Mon.Not.Roy.Astron.Soc. 342 (2003) 639","10.1046/j.1365-8711.2003.06583.x","OU-TAP 175","astro-ph",,"  We give a new coherent description of the first-order Fermi acceleration of
particles in shock waves from the point of view of stochastic process of the
individual particles, under the test particle approximation. The time
development of the particle distribution function can be dealt with by this
description, especially for relativistic shocks. We formulate the acceleration
process of a particle as a two-dimensional Markov process in a logarithmic
momentum-time space, and relate the solution of the Markov process with the
particle distribution function at the shock front, for both steady and
time-dependent case. For the case where the probability density function of the
energy gain and cycle-time at each shock crossing of the particles obeys a
scaling law in momentum, which is usually assumed in the literature, it is
confirmed in more general form that the energy distribution of particles has
the power-law feature in steady state. The equation to determine the exact
power-law index which is applicable for any shock speed is derived and it is
shown that the power-law index, in general, depends on the shape of the
probability density function of the energy gain at each shock crossing; in
particular for relativistic shocks, the dispersion of the energy gain can
influence the power-law index. It is also shown that the time-dependent
solution has a self-similarity for the same case.
","[{""version"":""v1"",""created"":""Mon, 3 Mar 2003 11:33:00 GMT""}]","2009-11-07"
