"astro-ph/0307423","James Cline","James M. Cline","Salvaging 1/R gravity models","paper withdrawn",,,"CERN-TH/2003-174","astro-ph hep-ph hep-th",,"  This paper has been withdrawn by the author. It was argued that increasing F'
would reduce the strength of the scalar coupling to matter. This argument
failed to realize that the gravitational coupling to matter is controlled by
the same power of F', hence the scalar always couples with the same strength as
gravity.
","[{""version"":""v1"",""created"":""Thu, 24 Jul 2003 16:31:30 GMT""},{""version"":""v2"",""created"":""Thu, 31 Jul 2003 13:36:57 GMT""},{""version"":""v3"",""created"":""Mon, 11 Aug 2003 09:38:14 GMT""}]","2007-05-23"
"astro-ph/0307424","Donald W. Hoard","D. W. Hoard (SSC/IPAC/Caltech), Paula Szkody (U. of Washington),
  Cynthia S. Froning (CASA), Knox S. Long (STScI), and Christian Knigge (U. of
  Southampton)","Observations of the SW Sextantis star DW Ursae Majoris with the Far
  Ultraviolet Spectroscopic Explorer","accepted by the Astronomical Journal; 36 pages, including 12 figures
  and 4 tables","Astron.J.126:2473,2003","10.1086/378605",,"astro-ph",,"  We present an analysis of the first far-ultraviolet observations of the SW
Sextantis-type cataclysmic variable DW Ursae Majoris, obtained in November 2001
with the Far Ultraviolet Spectroscopic Explorer. The time-averaged spectrum of
DW UMa shows a rich assortment of emission lines (plus some contamination from
interstellar absorption lines including molecular hydrogen). Accretion disk
model spectra do not provide an adequate fit to the far-ultraviolet spectrum of
DW UMa. We constructed a light curve by summing far-ultraviolet spectra
extracted in 60-sec bins; this shows a modulation on the orbital period, with a
maximum near photometric phase 0.93 and a minimum half an orbit later. No other
periodic variability was found in the light curve data. We also extracted
spectra in bins spanning 0.1 in orbital phase; these show substantial variation
in the profile shapes and velocity shifts of the emission lines during an
orbital cycle of DW UMa. Finally, we discuss possible physical models that can
qualitatively account for the observed far-ultraviolet behavior of DW UMa, in
the context of recent observational evidence for the presence of a
self-occulting disk in DW UMa and the possibility that the SW Sex stars may be
the intermediate polars with the highest mass transfer rates and/or weakest
magnetic fields.
","[{""version"":""v1"",""created"":""Thu, 24 Jul 2003 16:20:15 GMT""}]","2009-11-10"
"astro-ph/0307425","Andrew Cumming","S. E. Woosley, A. Heger, A. Cumming, R. D. Hoffman, J. Pruet, T.
  Rauscher, H. Schatz, B. A. Brown, M. Wiescher","Models for Type I X-Ray Bursts with Improved Nuclear Physics","Submitted to the Astrophysical Journal (42 pages; 27 figures)",,"10.1086/381533",,"astro-ph",,"  Multi-zone models of Type I X-ray bursts are presented that use an adaptive
nuclear reaction network of unprecedented size, up to 1300 isotopes. Sequences
of up to 15 bursts are followed for two choices of accretion rate and
metallicity. At 0.1 Eddington (and 0.02 Eddington for low metallicity),
combined hydrogen-helium flashes occur. The rise times, shapes, and tails of
these light curves are sensitive to the efficiency of nuclear burning at
various waiting points along the rp-process path and these sensitivities are
explored. The bursts show ""compositional inertia"", in that their properties
depend on the fact that accretion occurs onto the ashes of previous bursts
which contain left-over hydrogen, helium and CNO nuclei. This acts to reduce
the sensitivity of burst properties to metallicity. For the accretion rates
studied, only the first anomalous burst in one model produces nuclei as heavy
as A=100, other bursts make chiefly nuclei with A~64. The amount of carbon
remaining after hydrogen-helium bursts is typically <1% by mass, and decreases
further as the ashes are periodically heated by subsequent bursts. At the lower
accretion rate of 0.02 Eddington and solar metallicity, the bursts ignite in a
hydrogen-free helium layer. At the base of this layer, up to 90% of the helium
has already burned to carbon prior to the unstable ignition. These
helium-ignited bursts have briefer, brighter light curves with shorter tails,
very rapid rise times (<0.1 s), and ashes lighter than the iron group.
","[{""version"":""v1"",""created"":""Thu, 24 Jul 2003 16:34:08 GMT""}]","2009-11-10"
"astro-ph/0307426","Marcella Brusa","Andrea Comastri (INAF - OA Bologna) and the Hellas2Xmm team","High Redshift Supermassive Black Holes: X-ray observations","10 pages, 5 figures. Invited talk to appear in ""The Astrophysics of
  Gravitational Wave Sources"" (Maryland, April 2003), AIP in press, J.
  Centrella (ed)","AIP Conf.Proc.686:151-160,2003","10.1063/1.1629427",,"astro-ph",,"  The spectrum of the hard X-ray background records the history of accretion
processes integrated over the cosmic time. Several observational and
theoretical evidences indicate that a significant fraction of the energy
density is obscured by large columns of gas and dust. X-ray surveys are the
most efficient way to trace accretion onto supermassive black holes, since
obscured, accreting sources are more difficult to select at all other
wavelengths. The current status of hard X-ray surveys after the recent
observations carried out with Chandra and XMM-Newton satellites is reviewed
along with the results of extensive follow-up multiwavelength observations. In
particular recent results concerning the physical and evolutive properties of
the supermassive black holes hosted by X-ray selected Active Galactic Nuclei at
high redshifts will be discussed.
","[{""version"":""v1"",""created"":""Thu, 24 Jul 2003 16:54:31 GMT""}]","2009-11-10"
"astro-ph/0307427","C. J. A. P. Martins","P.P. Avelino, L.M.G. Beca, J.P.M. de Carvalho and C.J.A.P. Martins","The $\Lambda{\rm CDM}$ Limit of the Generalized Chaplygin Gas Scenario","6 pages, to appear in JCAP","JCAP 0309:002,2003","10.1088/1475-7516/2003/09/002","DAMTP-2003-73","astro-ph",,"  We explicitly demonstrate that, contrary to recent claims, the dynamics of a
generalized Chaplygin gas model with an equation of state $p=-C$ (where $C$ is
a positive constant) is equivalent to that of a standard $\Lambda$CDM model to
first order in the metric perturbations. We further argue that the analogy
between the two models goes well beyond linear theory and conclude that they
cannot be distinguished based on gravity alone.
","[{""version"":""v1"",""created"":""Thu, 24 Jul 2003 16:59:02 GMT""},{""version"":""v2"",""created"":""Sun, 31 Aug 2003 09:46:21 GMT""}]","2009-11-10"
"astro-ph/0307428","Donald C. Ellison","Glen P. Double, Matthew G. Baring, Frank C. Jones and Donald C.
  Ellison","Magnetohydrodynamic Jump Conditions for Oblique Relativistic Shocks with
  Gyrotropic Pressure","26 pages with 7 figures, submitted to Ap. J. April 2003","Astrophys.J.600:485-500,2004","10.1086/379702",,"astro-ph",,"  Shock jump conditions are obtained for steady-state, plane shocks with
oblique magnetic fields and arbitrary flow speeds. For ultrarelativistic and
nonrelativistic shocks, the jump conditions may be solved analytically. For
mildly relativistic shocks, analytic solutions are obtained for isotropic
pressure using an approximation for the adiabatic index that is valid in high
sonic Mach number cases. In the more general case of gyrotropic pressure, the
jump conditions cannot be solved analytically without additional assumptions,
and the effects of gyrotropic pressure are investigated by parameterizing the
distribution of pressure parallel and perpendicular to the magnetic field. Our
numerical solutions reveal that relatively small departures from isotropy
(e.g., about 20%) produce significant changes in the shock compression ratio,
r, at all shock Lorentz factors, including ultrarelativistic ones, where an
analytic solution with gyrotropic pressure is obtained. In particular, either
dynamically important fields or significant pressure anisotropies can incur
marked departures from the canonical gas dynamic value of r=3 for a shocked
ultrarelativistic flow and this may impact models of particle acceleration in
gamma-ray bursts and other environments where relativistic shocks are inferred.
The jump conditions presented apply directly to test-particle acceleration, and
will facilitate future self-consistent numerical modeling of particle
acceleration at oblique, relativistic shocks.
","[{""version"":""v1"",""created"":""Thu, 24 Jul 2003 17:11:06 GMT""}]","2009-11-10"
"astro-ph/0307429","Kelle Cruz","Kelle L. Cruz, I. Neill Reid, James Liebert, J. Davy Kirkpatrick, &
  Patrick J. Lowrance","Meeting the Cool New Neighbors V: A 2MASS-Selected Sample of Ultracool
  Dwarfs","Accepted to AJ and scheduled for November 2003 issue. 80 pages (25
  pages of text, 16 figures, 39 pages for 21 tables)","Astron.J.126:2421-2448,2003","10.1086/378607",,"astro-ph",,"  We present initial results of our effort to create a statistically robust,
volume-limited sample of ultracool dwarfs from the 2MASS Second Incremental
Data Release. We are engaged in a multifaceted search for nearby late-type
dwarfs and this is the first installment of our search using purely photometric
selection. The goal of this work is a determination of the low-mass star and
brown dwarf luminosity function in the infrared. Here, we outline the
construction of the sample, dubbed 2MU2, and present our first results,
including the discovery of 186 M7--L6 dwarfs--47 of these are likely to be
within 20 pc of the Sun. These results represent 66% of the ultracool
candidates in our sample yet constitute an 127% increase in the number of
ultracool dwarfs known within the volume searched (covering 40% of the sky out
to 20 pc). In addition, we have identified 10 M4--M6.5 objects that are likely
to be within 20 pc (or within 1$\sigma$). Finally, based on these initial data,
we present a preliminary luminosity function and discuss several interesting
features of the partial sample presented here. Once our sample is complete, we
will use our measured luminosity function to constrain the mass function of
low-mass stars and brown dwarfs.
","[{""version"":""v1"",""created"":""Thu, 24 Jul 2003 17:12:50 GMT""}]","2010-11-04"
"astro-ph/0307430","Martin Harwit","Martin Harwit (Cornell University)","Photon Orbital Angular Momentum in Astrophysics","17 pages plus two figures","Astrophys.J.597:1266-1270,2003","10.1086/378623",,"astro-ph",,"  Astronomical observations of the orbital angular momentum of photons, a
property of electromagnetic radiation that has come to the fore in recent
years, have apparently never been attempted. Here, I show that measurements of
this property of photons have a number of astrophysical applications.
","[{""version"":""v1"",""created"":""Thu, 24 Jul 2003 17:36:29 GMT""}]","2009-11-10"
"astro-ph/0307431","Ted von Hippel","Ted von Hippel, Ata Sarajedini, Maria Teresa Ruiz","Using Optical and Near-IR Photometry to Test MACHO Lens Candidates","28 pages, 8 figures, ApJ, accepted for Oct 1 issue","Astrophys.J.595:794-802,2003","10.1086/377491",,"astro-ph",,"  We obtained new VLT/ISAAC H-band observations for five MACHO LMC source stars
and adjacent LMC field regions. After combining our near-IR photometry with
HST/PC BVRI optical photometry, we compared the MACHO objects to the adjacent
field stars in a variety of color-magnitude and color-color diagrams. These
diagnostic diagrams were chosen to be sensitive to our hypothesis that at least
some of the MACHO lenses were foreground Galactic disk or thick disk M dwarfs.
For the five lensed objects we studied, our hypothesis could be ruled out for
main sequence lens masses >= 0.1 Mo for distances out to 4 kpc. On the other
hand, the fact that LMC-MACHO-5, an object not in our study, has been recently
found to have just such a foreground lens, highlights that the remainder of the
LMC MACHO objects should be searched for the signature of their lenses using
our photometric technique, or via near-IR spectroscopy. We also constructed
diagnostic color-color diagrams sensitive to determining reddening for the
individual MACHO source stars and found that these five objects did not show
evidence for significant additional reddening. At least these five MACHO
objects are thus also inconsistent with the LMC self-lensing hypothesis.
","[{""version"":""v1"",""created"":""Thu, 24 Jul 2003 18:44:45 GMT""}]","2009-11-10"
"astro-ph/0307432","K. J. Brooks","K. J. Brooks (1,2), G. Garay (1), D. Mardones (1) and L. Bronfman (1)
  ((1) Universidad de Chile, (2) European Southern Observatory)","A parsec-scale flow associated with the IRAS 16547-4247 radio jet","Accepted for publication in ApJL, 10 pages, 2 figures","Astrophys.J.594:L131,2003","10.1086/378626",,"astro-ph",,"  IRAS 16547-4247 is the most luminous (6.2 x 10^4 Lsun) embedded young stellar
object known to harbor a thermal radio jet. We report the discovery using
VLT-ISAAC of a chain of H_2 2.12 um emission knots that trace a collimated flow
extending over 1.5 pc. The alignment of the H_2 flow and the central location
of the radio jet implies that these phenomena are intimately linked. We have
also detected using TIMMI2 an isolated, unresolved 12 um infrared source
towards the radio jet . Our findings affirm that IRAS 16547-4247 is excited by
a single O-type star that is driving a collimated jet. We argue that the
accretion mechanism which produces jets in low-mass star formation also
operates in the higher mass regime.
","[{""version"":""v1"",""created"":""Thu, 24 Jul 2003 18:15:13 GMT""}]","2009-11-10"
